"date","open","high","low","close","volume","vix_close"
"2012-09-21","146.63999938964844","146.6699981689453","145.80999755859375","145.8699951171875","108737500","13.979999542236328"
"2012-09-24","145.14999389648438","145.97999572753906","145.0399932861328","145.64999389648438","95682000","14.149999618530272"
"2012-09-25","145.9600067138672","146.24000549316406","144.05999755859375","144.10000610351562","133165200","15.43000030517578"
"2012-09-26","144.07000732421875","144.11000061035156","142.9499969482422","143.2899932861328","146502200","16.809999465942383"
"2012-09-27","143.88999938964844","144.97000122070312","143.50999450683594","144.63999938964844","111830300","14.84000015258789"
"2012-09-28","144.08999633789062","144.55999755859375","143.4600067138672","143.97000122070312","150696100","15.729999542236328"
"2012-10-01","144.52000427246094","145.69000244140625","144.00999450683594","144.35000610351562","135911200","16.31999969482422"
"2012-10-02","144.9199981689453","145.14999389648438","143.8300018310547","144.5","113422200","15.710000038146973"
"2012-10-03","144.88999938964844","145.42999267578125","144.1300048828125","145.08999633789062","121283100","15.43000030517578"
"2012-10-04","145.63999938964844","146.33999633789062","145.44000244140625","146.1300048828125","124311600","14.550000190734863"
"2012-10-05","146.91000366210938","147.16000366210938","145.6999969482422","146.13999938964844","124842100","14.329999923706056"
"2012-10-08","145.60000610351562","146.1199951171875","145.30999755859375","145.63999938964844","78415400","15.109999656677246"
"2012-10-09","145.52999877929688","145.64999389648438","144.14999389648438","144.1999969482422","148872900","16.3700008392334"
"2012-10-10","144.17999267578125","144.32000732421875","143.08999633789062","143.27999877929688","124247500","16.290000915527344"
"2012-10-11","144.27999877929688","144.49000549316406","143.3300018310547","143.36000061035156","123601500","15.59000015258789"
"2012-10-12","143.4600067138672","143.9499969482422","142.5800018310547","142.88999938964844","124181900","16.139999389648438"
"2012-10-15","143.22999572753906","144.22999572753906","142.77000427246094","144.0800018310547","107689100","15.270000457763672"
"2012-10-16","144.75999450683594","145.63999938964844","144.66000366210938","145.5399932861328","108815500","15.220000267028809"
"2012-10-17","145.63999938964844","146.32000732421875","145.4199981689453","146.1999969482422","128834100","15.06999969482422"
"2012-10-18","145.82000732421875","146.52000427246094","145.3300018310547","145.82000732421875","148108500","15.029999732971191"
"2012-10-19","145.5500030517578","145.55999755859375","143.0500030517578","143.38999938964844","185645200","17.059999465942383"
"2012-10-22","143.14999389648438","143.6699981689453","142.27999877929688","143.41000366210938","125578600","16.6200008392334"
"2012-10-23","141.86000061035156","142.05999755859375","140.8300018310547","141.4199981689453","192056300","18.82999992370605"
"2012-10-24","141.92999267578125","142.10000610351562","140.8000030517578","141.02000427246094","120179400","18.32999992370605"
"2012-10-25","142.02000427246094","142.27999877929688","140.57000732421875","141.42999267578125","134457400","18.1200008392334"
"2012-10-26","141.3000030517578","141.83999633789062","140.38999938964844","141.35000610351562","146023500","17.809999465942383"
"2012-10-31","141.85000610351562","142.02999877929688","140.67999267578125","141.35000610351562","103438500","18.600000381469727"
"2012-11-01","141.64999389648438","143.00999450683594","141.52000427246094","142.8300018310547","100995600","16.690000534057617"
