baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash,reward,drawdown,lambda_rrc,vix_zscore_t,nav_after_cost
ppo_variance_penalized_seed_23,2020-01-02,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,,,10000.0
ppo_variance_penalized_seed_23,2020-01-03,10045.5491655581,0.004554916555810085,0.6936088800430298,-0.6847602355948309,1.684760235594831,0.004544574316859976,0.0,,-1.121252637682178,9993.06391119957
ppo_variance_penalized_seed_23,2020-01-06,10030.877132728468,-0.0014605505968690036,0.4090208936205725,-0.2770827819480024,1.2770827819480024,-0.010480205499856841,0.0014605505968689604,,-0.5150265874899304,10041.440326061494
ppo_variance_penalized_seed_23,2020-01-07,10042.734974483115,0.0011821340843620742,0.22262768849000114,-0.49760622200258353,1.4976062220025836,-0.004859762332401558,0.0002801430791493372,,-0.577966289820798,10028.643981738882
ppo_variance_penalized_seed_23,2020-01-08,10020.836001211645,-0.0021805786299362584,0.10883525428064444,-0.39165443239606834,1.3916544323960682,-0.009149833699775288,0.0024601108350738267,,-0.5971291346020252,10041.641970868495
ppo_variance_penalized_seed_23,2020-01-09,9986.704436008127,-0.003406059654043836,0.09648394527040505,-0.4930803168320967,1.4930803168320967,-0.011459364041648126,0.005857791204857877,,-0.7317163457422727,10019.86915141934
ppo_variance_penalized_seed_23,2020-01-10,10001.822485805764,0.0015138176857549812,0.05057072753664721,-0.541239824707735,1.541239824707735,-0.00563301238000604,0.004352841147028297,,-1.1033644571672967,9986.199401099106
ppo_variance_penalized_seed_23,2020-01-13,9966.57298289288,-0.0035243079911595476,0.033666339333284334,-0.5128544960839323,1.5128544960839323,-0.01120806468588914,0.00786180838534908,,-1.0880230504530377,10001.485761056005
ppo_variance_penalized_seed_23,2020-01-14,9974.567962831363,0.000802179440436257,0.03869911090306721,-0.5502499845767265,1.5502499845767264,-0.006095234610465933,0.007065935525964303,,-1.17942901770067,9966.18728537969
ppo_variance_penalized_seed_23,2020-01-15,9962.505566662143,-0.0012093151517106326,0.02709763319733194,-0.5249552290198071,1.524955229019807,-0.007419334402215094,0.008266705734782429,,-1.14220809996923,9974.297675647404
ppo_variance_penalized_seed_23,2020-01-16,9918.216195056477,-0.0044456057072502775,0.008463187957121643,-0.5402527959891064,1.5402527959891064,-0.011511459220561895,0.012675560927838012,,-1.1213026307072285,9962.421252105009
ppo_variance_penalized_seed_23,2020-01-17,9901.118837697557,-0.0017238339054800322,0.010285147850920495,-0.5531994542091647,1.5531994542091647,-0.008207371081725416,0.014377544271619698,,-1.1555691481782835,9918.114184736492
ppo_variance_penalized_seed_23,2020-01-21,9911.966605013311,0.0010956102531010092,0.012888268569155592,-0.5643536167571513,1.5643536167571512,-0.0051519364311144915,0.013297686203436986,,-1.2387623873728912,9900.991229418842
ppo_variance_penalized_seed_23,2020-01-22,9910.61616603661,-0.00013624329363837173,0.07744801215624497,-0.4869930395468912,1.486993039546891,-0.0059282790345696135,0.013432117776509215,,-0.9143686757330924,9911.198942903193
ppo_variance_penalized_seed_23,2020-01-23,9904.57864687705,-0.0006091971536796859,0.023611938060835835,-0.5114901047661998,1.5114901047662,-0.005988131217087635,0.014033132122271549,,-0.8850059128587179,9910.382157181553
ppo_variance_penalized_seed_23,2020-01-24,9948.141431762568,0.0043982471580710225,0.015203325124094724,-0.48971190993350566,1.4897119099335057,-0.002233159901796041,0.0096966061476761,,-0.8491585386417684,9904.428064347663
ppo_variance_penalized_seed_23,2020-01-27,9985.62746851232,0.003768144734057177,0.23962590043109477,-0.24509475925627378,1.2450947592562738,-0.0034354972605778467,0.00596499962901242,,-0.1627746539082402,9945.757599414366
ppo_variance_penalized_seed_23,2020-01-28,10003.773834469213,0.0018172484417342538,0.4627716968363824,0.2194574143486611,0.7805425856513389,-0.005158652710288558,0.004158591073558949,,1.4216818453097495,9981.00640274474
ppo_variance_penalized_seed_23,2020-01-29,10000.93899996196,-0.0002833765091215801,0.5858435298996559,-0.3659727116644415,1.3659727116644416,-0.006875110712686067,0.004440789135659233,,0.5866366623582641,9997.91318829371
ppo_variance_penalized_seed_23,2020-01-30,9997.48220695065,-0.0003456468448935768,0.3750300313875112,0.009086446844346795,0.9909135531556532,-0.006596609665663514,0.00478490103579922,,0.6428733357594455,9997.188347494899
ppo_variance_penalized_seed_23,2020-01-31,10058.94807726288,0.00614813500438105,0.368082569919832,-0.3501947208639186,1.3501947208639187,-0.0016012733791638074,0.0,,0.2542215121852175,9993.802308007187
ppo_variance_penalized_seed_23,2020-02-03,10077.366617976775,0.0018310603228510747,0.6897734090086025,0.3412404576646142,0.6587595423353858,-0.005640006028950079,0.0,,1.7092973316129427,10052.009682356585
ppo_variance_penalized_seed_23,2020-02-04,10044.42081724578,-0.0032692867075236887,0.5216129938470178,-0.1836264527586278,1.1836264527586278,-0.01097991326092833,0.0032692867075237424,,1.3230229086231358,10072.110132605078
