baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
risk_parity_spy_cash,2020-08-12,10704.720719701167,0.022859698426748176,0.0,0.9109090090898068,0.08909099091019324
risk_parity_spy_cash,2020-08-13,10726.959691039108,0.0020774919701560535,0.0,0.9110937111909042,0.08890628880909579
risk_parity_spy_cash,2020-08-14,10715.481724141944,-0.0010700111893542363,0.0,0.9109984785671015,0.08900152143289852
risk_parity_spy_cash,2020-08-17,10828.8241844033,0.010577448889301566,0.0,0.9119300341297765,0.08806996587022353
risk_parity_spy_cash,2020-08-18,10923.87370333475,0.008777455180069227,0.0,0.9126963381090801,0.08730366189091987
risk_parity_spy_cash,2020-08-19,10856.801044590653,-0.006140006792976882,0.0,0.9121569813780256,0.08784301862197441
risk_parity_spy_cash,2020-08-20,10994.174335031326,0.012653201424292382,0.0,0.913254588541839,0.08674541145816095
risk_parity_spy_cash,2020-08-21,11063.758004271522,0.0063291400627036865,0.0,0.913800159406339,0.08619984059366104
risk_parity_spy_cash,2020-08-24,11126.885727606752,0.005705812013500067,0.0,0.9142892090669316,0.08571079093306844
risk_parity_spy_cash,2020-08-25,11206.870278160779,0.007188404061307052,0.0,0.9149009355275983,0.08509906447240168
risk_parity_spy_cash,2020-08-26,11425.664233266589,0.01952319868752128,0.0,0.9165305266403418,0.08346947335965815
risk_parity_spy_cash,2020-08-27,11393.024380614814,-0.0028567137967122624,0.0,0.9162913951138602,0.08370860488613985
risk_parity_spy_cash,2020-08-28,11446.109156564817,0.004659410370465578,0.0,0.9166796189613428,0.08332038103865724
risk_parity_spy_cash,2020-08-31,11530.398765654658,0.007364040298488472,0.0,0.9172887082469522,0.08271129175304781
risk_parity_spy_cash,2020-09-01,11711.172913187887,0.015678048193068284,0.0,0.9185654431537686,0.08143455684623135
risk_parity_spy_cash,2020-09-02,11812.479734955936,0.008650441976991718,0.004544714551969697,0.9147584960371076,0.08524150396289243
risk_parity_spy_cash,2020-09-03,11264.634901678628,-0.046378478149351254,0.0,0.9106128563484305,0.08938714365156952
risk_parity_spy_cash,2020-09-04,11127.94081440044,-0.012134799615904024,0.0,0.9095148370275473,0.09048516297245268
