baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
buy_and_hold_spy,2020-09-11,9590.912307692322,0.004713687054246574,0.0,1.0,0.0
buy_and_hold_spy,2020-09-14,9709.981065820792,0.012414747868455756,0.0,1.0,0.0
buy_and_hold_spy,2020-09-15,9711.711292624916,0.0001781905435649378,0.0,1.0,0.0
buy_and_hold_spy,2020-09-16,9727.287559080109,0.0016038642403859438,0.0,1.0,0.0
buy_and_hold_spy,2020-09-17,9676.752894528167,-0.005195144509197669,0.0,1.0,0.0
buy_and_hold_spy,2020-09-18,9571.182651863614,-0.010909676398190293,0.0,1.0,0.0
buy_and_hold_spy,2020-09-21,9395.349145122931,-0.018371136894607898,0.0,1.0,0.0
buy_and_hold_spy,2020-09-22,9442.768767644737,0.005047137875277441,0.0,1.0,0.0
buy_and_hold_spy,2020-09-23,9261.742467882645,-0.019170891950925584,0.0,1.0,0.0
buy_and_hold_spy,2020-09-24,9279.74189690723,0.001943417136354375,0.0,1.0,0.0
buy_and_hold_spy,2020-09-25,9404.348859635224,0.013427847898390688,0.0,1.0,0.0
buy_and_hold_spy,2020-09-28,9549.722769230782,0.015458157897515257,0.0,1.0,0.0
buy_and_hold_spy,2020-09-29,9498.496225218094,-0.005364191741538349,0.0,1.0,0.0
buy_and_hold_spy,2020-09-30,9605.103758921503,0.011223622263529576,0.0,1.0,0.0
buy_and_hold_spy,2020-10-01,9627.2565773196,0.0023063590934684353,0.0,1.0,0.0
buy_and_hold_spy,2020-10-02,9580.87424583665,-0.004817813996171982,0.0,1.0,0.0
buy_and_hold_spy,2020-10-05,9743.902172878681,0.017015976085154705,0.0,1.0,0.0
buy_and_hold_spy,2020-10-06,9612.718658207785,-0.013463139545472291,0.0,1.0,0.0
buy_and_hold_spy,2020-10-07,9792.7066106265,0.01872393844222553,0.0,1.0,0.0
buy_and_hold_spy,2020-10-08,9840.126233148307,0.004842340775363496,0.0,1.0,0.0
buy_and_hold_spy,2020-10-09,9896.89098176052,0.005768701261269493,0.0,1.0,0.0
buy_and_hold_spy,2020-10-12,9984.46179540049,0.008848315476179147,0.0,1.0,0.0
buy_and_hold_spy,2020-10-13,9924.927416336255,-0.005962702876149084,0.0,1.0,0.0
buy_and_hold_spy,2020-10-14,9869.201015067421,-0.0056147918197476665,0.0,1.0,0.0
buy_and_hold_spy,2020-10-15,9866.085973037287,-0.00031563264598410967,0.0,1.0,0.0
buy_and_hold_spy,2020-10-16,9898.275796986532,0.0032626741787185054,0.0,1.0,0.0
buy_and_hold_spy,2020-10-19,9761.900545598744,-0.013777677464726357,0.0,1.0,0.0
buy_and_hold_spy,2020-10-20,9793.744957969879,0.0032621119445324087,0.0,1.0,0.0
buy_and_hold_spy,2020-10-21,9759.823850911987,-0.0034635481323502804,0.0,1.0,0.0
buy_and_hold_spy,2020-10-22,9817.973414750211,0.00595805464591348,0.0,1.0,0.0
buy_and_hold_spy,2020-10-23,9807.243473433795,-0.0010928875912717961,0.0,1.0,0.0
buy_and_hold_spy,2020-10-26,9587.797265662184,-0.022375931459849507,0.0,1.0,0.0
buy_and_hold_spy,2020-10-27,9506.803003965118,-0.008447640208991358,0.0,1.0,0.0
buy_and_hold_spy,2020-10-28,9189.056041237123,-0.03342311422625133,0.0,1.0,0.0
buy_and_hold_spy,2020-10-29,9227.47594924664,0.004181050571147038,0.0,1.0,0.0
buy_and_hold_spy,2020-10-30,9174.518122125306,-0.005739145505511467,0.0,1.0,0.0
buy_and_hold_spy,2020-11-02,9317.816393338631,0.01561916051675194,0.0,1.0,0.0
buy_and_hold_spy,2020-11-03,9506.456536082485,0.020245101940269405,0.0,1.0,0.0
buy_and_hold_spy,2020-11-04,9640.06321332277,0.014054308956567674,0.0,1.0,0.0
buy_and_hold_spy,2020-11-05,9826.9731292625,0.0193888682888943,0.0,1.0,0.0
buy_and_hold_spy,2020-11-06,9803.090084060279,-0.0024303562132578227,0.0,1.0,0.0
buy_and_hold_spy,2020-11-09,10097.300469468686,0.030012004672566484,0.0,1.0,0.0
buy_and_hold_spy,2020-11-10,10193.870997620947,0.009563994697816769,0.0,1.0,0.0
buy_and_hold_spy,2020-11-11,10180.024957969876,-0.0013582710291607514,0.0,1.0,0.0
buy_and_hold_spy,2020-11-12,10074.109303727211,-0.010404262728230695,0.0,1.0,0.0
buy_and_hold_spy,2020-11-13,10216.022759714524,0.014086948206409433,0.0,1.0,0.0
buy_and_hold_spy,2020-11-16,10383.204076130067,0.016364618633662342,0.0,1.0,0.0
buy_and_hold_spy,2020-11-17,10325.399923869953,-0.005567082360733,0.0,1.0,0.0
