baseline,Total Return,Annualized Return,Sharpe Ratio,Sortino Ratio,Calmar Ratio,MDD,Turnover
ppo_profit_only,0.2306333931985749,0.0717233437685536,0.3825867037136946,0.50817206439941,0.2013726884720706,-0.35617215180846773,1.0
sac_profit_only,0.10842744724831954,0.034956656455141566,0.4683806190694595,0.623123928745995,0.5739162901814988,-0.06090898107124065,10.030559904962272
ppo_variance_penalized,-0.17701148540522316,-0.06295473375303473,-0.5243794661859404,-0.8868099975307724,-0.19506025324224813,-0.32274506316184437,35.305395521461406
ppo_markovian_mdd_static,0.2306333931985749,0.0717233437685536,0.3825867037136946,0.50817206439941,0.2013726884720706,-0.35617215180846773,1.0
