method,date,cumulative_return
buy_and_hold_spy,2020-01-02,0.0
buy_and_hold_spy,2020-01-03,-0.008564661250838435
buy_and_hold_spy,2020-01-06,-0.004782283703479551
buy_and_hold_spy,2020-01-07,-0.007580614334535163
buy_and_hold_spy,2020-01-08,-0.0022914794642537872
buy_and_hold_spy,2020-01-09,0.004473631936603217
buy_and_hold_spy,2020-01-10,0.0015830527723867949
buy_and_hold_spy,2020-01-13,0.008471287342630696
buy_and_hold_spy,2020-01-14,0.006933749227361563
buy_and_hold_spy,2020-01-15,0.009209275607918732
buy_and_hold_spy,2020-01-16,0.017604267501085014
buy_and_hold_spy,2020-01-17,0.020771592264784422
buy_and_hold_spy,2020-01-21,0.01877271763983135
buy_and_hold_spy,2020-01-22,0.018895746965339244
buy_and_hold_spy,2020-01-23,0.020064290947964247
buy_and_hold_spy,2020-01-24,0.010992778530324099
buy_and_hold_spy,2020-01-27,-0.0052128394208169615
buy_and_hold_spy,2020-01-28,0.005211714045770144
buy_and_hold_spy,2020-01-29,0.004381383403441852
buy_and_hold_spy,2020-01-30,0.007640956700302626
buy_and_hold_spy,2020-01-31,-0.010655690565073539
buy_and_hold_spy,2020-02-03,-0.0033063071729040328
buy_and_hold_spy,2020-02-04,0.011884576913465894
buy_and_hold_spy,2020-02-05,0.02356982905196059
buy_and_hold_spy,2020-02-06,0.027013993259022095
buy_and_hold_spy,2020-02-07,0.021540361322418766
buy_and_hold_spy,2020-02-10,0.02916649031407159
buy_and_hold_spy,2020-02-11,0.030950087080356292
buy_and_hold_spy,2020-02-12,0.037592262999584625
buy_and_hold_spy,2020-02-13,0.03648518675777357
buy_and_hold_spy,2020-02-14,0.0381457541985506
buy_and_hold_spy,2020-02-18,0.03547045289300277
buy_and_hold_spy,2020-02-19,0.040421280579107766
buy_and_hold_spy,2020-02-20,0.03614697341747641
buy_and_hold_spy,2020-02-21,0.025476455143753185
buy_and_hold_spy,2020-02-24,-0.00853388045849146
buy_and_hold_spy,2020-02-25,-0.038577435290934825
buy_and_hold_spy,2020-02-26,-0.04211375418727825
buy_and_hold_spy,2020-02-27,-0.08513404062246954
buy_and_hold_spy,2020-02-28,-0.08897788591064237
buy_and_hold_spy,2020-03-02,-0.04952469916414115
buy_and_hold_spy,2020-03-03,-0.07673914257318193
buy_and_hold_spy,2020-03-04,-0.0379316955588076
buy_and_hold_spy,2020-03-05,-0.06991246958763164
buy_and_hold_spy,2020-03-06,-0.08528785074032363
buy_and_hold_spy,2020-03-09,-0.1567218115156489
buy_and_hold_spy,2020-03-10,-0.11308647229679814
buy_and_hold_spy,2020-03-11,-0.15632213043453724
buy_and_hold_spy,2020-03-12,-0.23704283456423159
buy_and_hold_spy,2020-03-13,-0.1718204470688579
buy_and_hold_spy,2020-03-16,-0.2624429473365808
buy_and_hold_spy,2020-03-17,-0.2226207195354959
buy_and_hold_spy,2020-03-18,-0.26198170467077575
buy_and_hold_spy,2020-03-19,-0.2604134326850993
buy_and_hold_spy,2020-03-20,-0.29642254906841836
buy_and_hold_spy,2020-03-23,-0.314411763785844
buy_and_hold_spy,2020-03-24,-0.25229523331335546
buy_and_hold_spy,2020-03-25,-0.24110195771107323
buy_and_hold_spy,2020-03-26,-0.19679005104580938
buy_and_hold_spy,2020-03-27,-0.22071418728758274
buy_and_hold_spy,2020-03-30,-0.19540632304839456
buy_and_hold_spy,2020-03-31,-0.20739910157871866
buy_and_hold_spy,2020-04-01,-0.24307000462174033
buy_and_hold_spy,2020-04-02,-0.22560354723287346
buy_and_hold_spy,2020-04-03,-0.2367968228351558
buy_and_hold_spy,2020-04-06,-0.18553535462465243
buy_and_hold_spy,2020-04-07,-0.18470502398232436
buy_and_hold_spy,2020-04-08,-0.15733686429930827
buy_and_hold_spy,2020-04-09,-0.1445137551266562
buy_and_hold_spy,2020-04-13,-0.15232447502850988
buy_and_hold_spy,2020-04-14,-0.12732409025921165
buy_and_hold_spy,2020-04-15,-0.14586679617560327
buy_and_hold_spy,2020-04-16,-0.14174620528794712
buy_and_hold_spy,2020-04-17,-0.11856010423340124
buy_and_hold_spy,2020-04-20,-0.13408929550394766
buy_and_hold_spy,2020-04-21,-0.16038115973749956
buy_and_hold_spy,2020-04-22,-0.1417462052879469
buy_and_hold_spy,2020-04-23,-0.1418077668726404
buy_and_hold_spy,2020-04-24,-0.12984567529078395
buy_and_hold_spy,2020-04-27,-0.11729940556149376
buy_and_hold_spy,2020-04-28,-0.1213584348644563
buy_and_hold_spy,2020-04-29,-0.09835692472011137
buy_and_hold_spy,2020-04-30,-0.10675182276939865
buy_and_hold_spy,2020-05-01,-0.13039916648974959
buy_and_hold_spy,2020-05-04,-0.12800061078368485
buy_and_hold_spy,2020-05-05,-0.11994392607469495
buy_and_hold_spy,2020-05-06,-0.12590958146944975
buy_and_hold_spy,2020-05-07,-0.11536209252123408
buy_and_hold_spy,2020-05-08,-0.1007246996338299
buy_and_hold_spy,2020-05-11,-0.10054020256750806
buy_and_hold_spy,2020-05-12,-0.11846785570024043
buy_and_hold_spy,2020-05-13,-0.13405851471160135
buy_and_hold_spy,2020-05-14,-0.12369552282970742
buy_and_hold_spy,2020-05-15,-0.11966718047521241
buy_and_hold_spy,2020-05-18,-0.09285251199116196
buy_and_hold_spy,2020-05-19,-0.10216998921593845
buy_and_hold_spy,2020-05-20,-0.08691763738875402
buy_and_hold_spy,2020-05-21,-0.09322150612380598
buy_and_hold_spy,2020-05-22,-0.091499470942215
buy_and_hold_spy,2020-05-26,-0.08030624226187244
buy_and_hold_spy,2020-05-27,-0.0666221154984249
buy_and_hold_spy,2020-05-28,-0.06834415068001576
buy_and_hold_spy,2020-05-29,-0.06419277900001308
buy_and_hold_spy,2020-06-01,-0.06041049529653353
buy_and_hold_spy,2020-06-02,-0.05263055618702661
buy_and_hold_spy,2020-06-03,-0.040022724873043036
buy_and_hold_spy,2020-06-04,-0.04254430990461555
buy_and_hold_spy,2020-06-05,-0.01800516780112249
buy_and_hold_spy,2020-06-08,-0.006135324752426841
buy_and_hold_spy,2020-06-09,-0.013546269729289961
buy_and_hold_spy,2020-06-10,-0.019050682458240042
buy_and_hold_spy,2020-06-11,-0.07560137938290412
buy_and_hold_spy,2020-06-12,-0.06453108618418957
buy_and_hold_spy,2020-06-15,-0.05579788095072602
buy_and_hold_spy,2020-06-16,-0.037624169166978416
buy_and_hold_spy,2020-06-17,-0.04162173072912667
buy_and_hold_spy,2020-06-18,-0.04125273659648265
buy_and_hold_spy,2020-06-19,-0.05090842716155619
buy_and_hold_spy,2020-06-22,-0.04481983628517283
buy_and_hold_spy,2020-06-23,-0.040422499798033806
buy_and_hold_spy,2020-06-24,-0.06490008031683359
buy_and_hold_spy,2020-06-25,-0.05487530177523692
buy_and_hold_spy,2020-06-26,-0.07732341456449499
buy_and_hold_spy,2020-06-29,-0.063762317126555
buy_and_hold_spy,2020-06-30,-0.05176953859623079
buy_and_hold_spy,2020-07-01,-0.04512736267700235
buy_and_hold_spy,2020-07-02,-0.03986891475518883
buy_and_hold_spy,2020-07-06,-0.025047118645341704
buy_and_hold_spy,2020-07-07,-0.03510258413540579
buy_and_hold_spy,2020-07-08,-0.0277224199508892
buy_and_hold_spy,2020-07-09,-0.0332575196283067
buy_and_hold_spy,2020-07-10,-0.023386551204564787
buy_and_hold_spy,2020-07-13,-0.03184301083854557
buy_and_hold_spy,2020-07-14,-0.0192966472653765
buy_and_hold_spy,2020-07-15,-0.010286696432429965
buy_and_hold_spy,2020-07-16,-0.013546269729290406
buy_and_hold_spy,2020-07-17,-0.010686471357420846
buy_and_hold_spy,2020-07-20,-0.0026912543892448904
buy_and_hold_spy,2020-07-21,-0.0005694442826630342
buy_and_hold_spy,2020-07-22,0.005119371668729666
buy_and_hold_spy,2020-07-23,-0.006873406861594433
buy_and_hold_spy,2020-07-24,-0.01326952412980753
buy_and_hold_spy,2020-07-27,-0.006073857011613337
buy_and_hold_spy,2020-07-28,-0.012377725746665291
buy_and_hold_spy,2020-07-29,-0.0002312309423657677
buy_and_hold_spy,2020-07-30,-0.003798330631055835
buy_and_hold_spy,2020-07-31,0.004073857011612336
buy_and_hold_spy,2020-08-03,0.011054340115017158
buy_and_hold_spy,2020-08-04,0.014959653144004381
buy_and_hold_spy,2020-08-05,0.02126352187905689
buy_and_hold_spy,2020-08-06,0.028090194864607065
buy_and_hold_spy,2020-08-07,0.028828276973773992
buy_and_hold_spy,2020-08-10,0.03190335320431248
buy_and_hold_spy,2020-08-11,0.023385331985638302
buy_and_hold_spy,2020-08-12,0.03765373074039835
buy_and_hold_spy,2020-08-13,0.03577788544095295
buy_and_hold_spy,2020-08-14,0.0358086662332997
buy_and_hold_spy,2020-08-17,0.03909902032250678
buy_and_hold_spy,2020-08-18,0.041343859754596535
buy_and_hold_spy,2020-08-19,0.03700799100827146
buy_and_hold_spy,2020-08-20,0.04023678351278548
buy_and_hold_spy,2020-08-21,0.04392691252698322
buy_and_hold_spy,2020-08-24,0.05450518226754553
buy_and_hold_spy,2020-08-25,0.058195217437864155
buy_and_hold_spy,2020-08-26,0.06880426797077321
buy_and_hold_spy,2020-08-27,0.07114126209214455
buy_and_hold_spy,2020-08-28,0.0780601836108561
buy_and_hold_spy,2020-08-31,0.07415487058186865
buy_and_hold_spy,2020-09-01,0.08427189765662635
buy_and_hold_spy,2020-09-02,0.09995480520114808
buy_and_hold_spy,2020-09-03,0.06210062431073049
buy_and_hold_spy,2020-09-04,0.05342888681808078
buy_and_hold_spy,2020-09-08,0.024646124501424005
buy_and_hold_spy,2020-09-09,0.044880178650939184
buy_and_hold_spy,2020-09-10,0.026737247659538443
buy_and_hold_spy,2020-09-11,0.027259958066157663
buy_and_hold_spy,2020-09-14,0.040790274711750785
buy_and_hold_spy,2020-09-15,0.04604872263356463
buy_and_hold_spy,2020-09-16,0.04189735095356206
buy_and_hold_spy,2020-09-17,0.03273359000276077
buy_and_hold_spy,2020-09-18,0.016773936858756056
buy_and_hold_spy,2020-09-21,0.00545767885290549
buy_and_hold_spy,2020-09-22,0.01569764140929175
buy_and_hold_spy,2020-09-23,-0.007857359934018815
buy_and_hold_spy,2020-09-24,-0.005212839420817517
buy_and_hold_spy,2020-09-25,0.01086984304869465
buy_and_hold_spy,2020-09-28,0.027659732991148545
buy_and_hold_spy,2020-09-29,0.022063071729037542
buy_and_hold_spy,2020-09-30,0.029812323890077375
buy_and_hold_spy,2020-10-01,0.036423719016958955
buy_and_hold_spy,2020-10-02,0.026583437541684463
buy_and_hold_spy,2020-10-05,0.04478793011777893
buy_and_hold_spy,2020-10-06,0.029935259371705714
buy_and_hold_spy,2020-10-07,0.047863006348317194
buy_and_hold_spy,2020-10-08,0.057149702780746825
buy_and_hold_spy,2020-10-09,0.06659020933103066
buy_and_hold_spy,2020-10-12,0.08374909340612846
buy_and_hold_spy,2020-10-13,0.07667645561344183
buy_and_hold_spy,2020-10-14,0.0699112503687056
buy_and_hold_spy,2020-10-15,0.06858899011210506
buy_and_hold_spy,2020-10-16,0.06794325037997795
buy_and_hold_spy,2020-10-19,0.05170685163649025
buy_and_hold_spy,2020-10-20,0.05591969105730721
buy_and_hold_spy,2020-10-21,0.05392091027623325
buy_and_hold_spy,2020-10-22,0.05970197476078698
buy_and_hold_spy,2020-10-23,0.0632998552418238
buy_and_hold_spy,2020-10-26,0.043650166927500234
buy_and_hold_spy,2020-10-27,0.040052286446463636
buy_and_hold_spy,2020-10-28,0.004504412728949747
buy_and_hold_spy,2020-10-29,0.014713688336868369
buy_and_hold_spy,2020-10-30,0.004135418596305618
buy_and_hold_spy,2020-11-02,0.015390208861342014
buy_and_hold_spy,2020-11-03,0.03331786199407416
buy_and_hold_spy,2020-11-04,0.05641171451545901
buy_and_hold_spy,2020-11-05,0.07701466895373899
buy_and_hold_spy,2020-11-06,0.07676870414660275
buy_and_hold_spy,2020-11-09,0.09029902079219587
buy_and_hold_spy,2020-11-10,0.08870001493611279
buy_and_hold_spy,2020-11-11,0.09678748043744956
buy_and_hold_spy,2020-11-12,0.08614764911219353
buy_and_hold_spy,2020-11-13,0.10118481692458836
buy_and_hold_spy,2020-11-16,0.11493041142885096
buy_and_hold_spy,2020-11-17,0.10893397524174886
buy_and_hold_spy,2020-11-18,0.09558815566247758
buy_and_hold_spy,2020-11-19,0.1002007700082852
buy_and_hold_spy,2020-11-20,0.0926667957059144
buy_and_hold_spy,2020-11-23,0.09921672309198182
buy_and_hold_spy,2020-11-24,0.11692919220992448
buy_and_hold_spy,2020-11-25,0.11520715702833306
buy_and_hold_spy,2020-11-27,0.11831301405121852
buy_and_hold_spy,2020-11-30,0.11336209252123441
buy_and_hold_spy,2020-12-01,0.12553936811788047
buy_and_hold_spy,2020-12-02,0.1279072368754779
buy_and_hold_spy,2020-12-03,0.12759971048364815
buy_and_hold_spy,2020-12-04,0.1373169626334152
buy_and_hold_spy,2020-12-07,0.13497987466816475
buy_and_hold_spy,2020-12-08,0.13830100954971858
buy_and_hold_spy,2020-12-09,0.12809173394179996
buy_and_hold_spy,2020-12-10,0.12772273980915605
buy_and_hold_spy,2020-12-11,0.1264003857086764
buy_and_hold_spy,2020-12-14,0.12135730948941026
buy_and_hold_spy,2020-12-15,0.13651741278343388
buy_and_hold_spy,2020-12-16,0.13830100954971813
buy_and_hold_spy,2020-12-17,0.1446663460255848
buy_and_hold_spy,2020-12-18,0.13525662026764773
buy_and_hold_spy,2020-12-21,0.13119749712080564
buy_and_hold_spy,2020-12-22,0.1292909648728926
buy_and_hold_spy,2020-12-23,0.13030579258154296
buy_and_hold_spy,2020-12-24,0.13470312906868176
buy_and_hold_spy,2020-12-28,0.14445116201079533
buy_and_hold_spy,2020-12-29,0.14226779031951997
buy_and_hold_spy,2020-12-30,0.14389757696795002
buy_and_hold_spy,2020-12-31,0.14970951608872962
buy_and_hold_spy,2021-01-04,0.13405738933655442
buy_and_hold_spy,2021-01-05,0.1418680153945291
buy_and_hold_spy,2021-01-06,0.1486946883800797
buy_and_hold_spy,2021-01-07,0.16576141776589504
buy_and_hold_spy,2021-01-08,0.1724035936851236
buy_and_hold_spy,2021-01-11,0.1645006252501091
buy_and_hold_spy,2021-01-12,0.16474659005724512
buy_and_hold_spy,2021-01-13,0.16788322787247667
buy_and_hold_spy,2021-01-14,0.1637933239332885
buy_and_hold_spy,2021-01-15,0.1553061773508404
buy_and_hold_spy,2021-01-19,0.16437759592460122
buy_and_hold_spy,2021-01-20,0.18049105918646036
buy_and_hold_spy,2021-01-21,0.18156726079204555
buy_and_hold_spy,2021-01-22,0.17738520216357512
buy_and_hold_spy,2021-01-25,0.1820285973017297
buy_and_hold_spy,2021-01-26,0.18018353279463084
buy_and_hold_spy,2021-01-27,0.15133930273715968
buy_and_hold_spy,2021-01-28,0.16124105195324856
buy_and_hold_spy,2021-01-29,0.1379934831578884
buy_and_hold_spy,2021-02-01,0.15693596399927068
buy_and_hold_spy,2021-02-02,0.17329529822438716
buy_and_hold_spy,2021-02-03,0.17421787739987593
buy_and_hold_spy,2021-02-04,0.18756369697914743
buy_and_hold_spy,2021-02-05,0.19223777906576922
buy_and_hold_spy,2021-02-08,0.20084804881760454
buy_and_hold_spy,2021-02-09,0.20004849896762322
buy_and_hold_spy,2021-02-10,0.1995256947171249
buy_and_hold_spy,2021-02-11,0.20146300775738468
buy_and_hold_spy,2021-02-12,0.20739797620367217
buy_and_hold_spy,2021-02-16,0.20635236770267573
buy_and_hold_spy,2021-02-17,0.20662920714603716
buy_and_hold_spy,2021-02-18,0.2014937885497312
buy_and_hold_spy,2021-02-19,0.19937197844314936
buy_and_hold_spy,2021-02-22,0.1901467497515339
buy_and_hold_spy,2021-02-23,0.19159203933364233
buy_and_hold_spy,2021-02-24,0.204722581054245
buy_and_hold_spy,2021-02-25,0.17569385393045178
buy_and_hold_spy,2021-02-26,0.16963595000253617
buy_and_hold_spy,2021-03-01,0.19798815660185531
buy_and_hold_spy,2021-03-02,0.1886399924286115
buy_and_hold_spy,2021-03-03,0.17289561714327562
buy_and_hold_spy,2021-03-04,0.1583812535813791
buy_and_hold_spy,2021-03-05,0.17969150933647926
buy_and_hold_spy,2021-03-08,0.17381810247488527
buy_and_hold_spy,2021-03-09,0.19057730546887153
buy_and_hold_spy,2021-03-10,0.19798815660185531
buy_and_hold_spy,2021-03-11,0.21013474525003395
buy_and_hold_spy,2021-03-12,0.211764531898464
buy_and_hold_spy,2021-03-15,0.21899097980900506
buy_and_hold_spy,2021-03-16,0.2174534416937357
buy_and_hold_spy,2021-03-17,0.2216048133737385
buy_and_hold_spy,2021-03-18,0.20383087651498144
buy_and_hold_spy,2021-03-19,0.19768072405390447
buy_and_hold_spy,2021-03-22,0.2072441660858173
buy_and_hold_spy,2021-03-23,0.19774219179471886
buy_and_hold_spy,2021-03-24,0.19165350707445628
buy_and_hold_spy,2021-03-25,0.19835724457837856
buy_and_hold_spy,2021-03-26,0.2176687195524043
buy_and_hold_spy,2021-03-29,0.21705366676874527
buy_and_hold_spy,2021-03-30,0.21382487426423147
buy_and_hold_spy,2021-03-31,0.2187449211579897
buy_and_hold_spy,2021-04-01,0.23190624367093915
buy_and_hold_spy,2021-04-05,0.24958793199653528
buy_and_hold_spy,2021-04-06,0.24884994373124747
buy_and_hold_spy,2021-04-07,0.2502952333133557
buy_and_hold_spy,2021-04-08,0.25623010791576406
buy_and_hold_spy,2021-04-09,0.2653630880742184
buy_and_hold_spy,2021-04-12,0.2658244245839023
buy_and_hold_spy,2021-04-13,0.26957592749503534
buy_and_hold_spy,2021-04-14,0.26524015259259004
buy_and_hold_spy,2021-04-15,0.27883193697899755
buy_and_hold_spy,2021-04-16,0.283106337984508
buy_and_hold_spy,2021-04-19,0.27680237540557684
buy_and_hold_spy,2021-04-20,0.26745421123233304
buy_and_hold_spy,2021-04-21,0.27944698976265725
buy_and_hold_spy,2021-04-22,0.26776164378028344
buy_and_hold_spy,2021-04-23,0.2815072382845456
buy_and_hold_spy,2021-04-26,0.28418253959009343
buy_and_hold_spy,2021-04-27,0.28390579399061044
buy_and_hold_spy,2021-04-28,0.28353679985796654
buy_and_hold_spy,2021-04-29,0.2917165138924642
buy_and_hold_spy,2021-04-30,0.2832292734661368
buy_and_hold_spy,2021-05-03,0.2859969171487249
buy_and_hold_spy,2021-05-04,0.2780631679213632
buy_and_hold_spy,2021-05-05,0.27846294284635364
buy_and_hold_spy,2021-05-06,0.2886722184542725
buy_and_hold_spy,2021-05-07,0.2980511634198628
buy_and_hold_spy,2021-05-10,0.28519736729874356
buy_and_hold_spy,2021-05-11,0.27372729917503835
buy_and_hold_spy,2021-05-12,0.2466666658838519
buy_and_hold_spy,2021-05-13,0.26164227211155366
buy_and_hold_spy,2021-05-14,0.281015214826394
buy_and_hold_spy,2021-05-17,0.27775564152953347
buy_and_hold_spy,2021-05-18,0.26674690991551286
buy_and_hold_spy,2021-05-19,0.26342577503395903
buy_and_hold_spy,2021-05-20,0.27701765326424566
buy_and_hold_spy,2021-05-21,0.2759721386071283
buy_and_hold_spy,2021-05-24,0.2889797448461022
buy_and_hold_spy,2021-05-25,0.2861198526303532
buy_and_hold_spy,2021-05-26,0.28867221845427293
buy_and_hold_spy,2021-05-27,0.28934873897874613
buy_and_hold_spy,2021-05-28,0.29165504615164983
buy_and_hold_spy,2021-06-01,0.29051728296137114
buy_and_hold_spy,2021-06-02,0.29254675069091296
buy_and_hold_spy,2021-06-03,0.2877496392787835
buy_and_hold_spy,2021-06-04,0.299527233794318
buy_and_hold_spy,2021-06-07,0.29826644127853186
buy_and_hold_spy,2021-06-08,0.29854318687801484
buy_and_hold_spy,2021-06-09,0.29660587383775483
buy_and_hold_spy,2021-06-10,0.30263299697332413
buy_and_hold_spy,2021-06-11,0.30478558787225274
buy_and_hold_spy,2021-06-14,0.3077069478288159
buy_and_hold_spy,2021-06-15,0.30530839212275107
buy_and_hold_spy,2021-06-16,0.29802038262751696
buy_and_hold_spy,2021-06-17,0.29758992075405843
buy_and_hold_spy,2021-06-18,0.27591067086631393
buy_and_hold_spy,2021-06-21,0.2941765373393437
buy_and_hold_spy,2021-06-22,0.3010954588580552
buy_and_hold_spy,2021-06-23,0.29952723379431845
buy_and_hold_spy,2021-06-24,0.30721492437066455
buy_and_hold_spy,2021-06-25,0.3118582256649396
buy_and_hold_spy,2021-06-28,0.31450284002202
buy_and_hold_spy,2021-06-29,0.3152101413388402
buy_and_hold_spy,2021-06-30,0.3163171237367719
buy_and_hold_spy,2021-07-01,0.3236050393881278
buy_and_hold_spy,2021-07-02,0.3337220664628855
buy_and_hold_spy,2021-07-06,0.3312927299644739
buy_and_hold_spy,2021-07-07,0.33599759284344244
buy_and_hold_spy,2021-07-08,0.3251118905549295
buy_and_hold_spy,2021-07-09,0.339257166140303
buy_and_hold_spy,2021-07-12,0.3440542775524327
buy_and_hold_spy,2021-07-13,0.3394724439989716
buy_and_hold_spy,2021-07-14,0.34147122478004577
buy_and_hold_spy,2021-07-15,0.3368893912265849
buy_and_hold_spy,2021-07-16,0.3264033700191833
buy_and_hold_spy,2021-07-19,0.3068151494456741
buy_and_hold_spy,2021-07-20,0.325542352428388
buy_and_hold_spy,2021-07-21,0.33627433844292565
buy_and_hold_spy,2021-07-22,0.3390726690739809
buy_and_hold_spy,2021-07-23,0.35284904437058984
buy_and_hold_spy,2021-07-26,0.35617008540826456
buy_and_hold_spy,2021-07-27,0.34998924599872017
buy_and_hold_spy,2021-07-28,0.34943566095587486
buy_and_hold_spy,2021-07-29,0.3550323222179861
buy_and_hold_spy,2021-07-30,0.3484517078834508
buy_and_hold_spy,2021-08-02,0.34562259646004856
buy_and_hold_spy,2021-08-03,0.356569860333255
buy_and_hold_spy,2021-08-04,0.3498969974655588
buy_and_hold_spy,2021-08-05,0.3584457056327004
buy_and_hold_spy,2021-08-06,0.3606904512209108
buy_and_hold_spy,2021-08-09,0.35958346882297887
buy_and_hold_spy,2021-08-10,0.3612747232122233
buy_and_hold_spy,2021-08-11,0.3646573258345913
buy_and_hold_spy,2021-08-12,0.3687471359299008
buy_and_hold_spy,2021-08-13,0.3712380340130055
buy_and_hold_spy,2021-08-16,0.37446682651751906
buy_and_hold_spy,2021-08-17,0.3654568756845724
buy_and_hold_spy,2021-08-18,0.3505119564053387
buy_and_hold_spy,2021-08-19,0.3526029857195736
buy_and_hold_spy,2021-08-20,0.3633657525264582
buy_and_hold_spy,2021-08-23,0.3753586249006613
buy_and_hold_spy,2021-08-24,0.37754190274805755
buy_and_hold_spy,2021-08-25,0.38043248191227397
buy_and_hold_spy,2021-08-26,0.37228354867012303
buy_and_hold_spy,2021-08-27,0.38455307279993045
buy_and_hold_spy,2021-08-30,0.3906417575201928
buy_and_hold_spy,2021-08-31,0.3885814151544251
buy_and_hold_spy,2021-09-01,0.38931940341971316
buy_and_hold_spy,2021-09-02,0.39359380442522385
buy_and_hold_spy,2021-09-03,0.39325549724104714
buy_and_hold_spy,2021-09-07,0.3882738887625956
buy_and_hold_spy,2021-09-08,0.3865826343733514
buy_and_hold_spy,2021-09-09,0.38064775977094323
buy_and_hold_spy,2021-09-10,0.3697619636385512
buy_and_hold_spy,2021-09-13,0.37326750174254775
buy_and_hold_spy,2021-09-14,0.3658566506095635
buy_and_hold_spy,2021-09-15,0.377265157148575
buy_and_hold_spy,2021-09-16,0.375081879301179
buy_and_hold_spy,2021-09-17,0.35733862939088934
buy_and_hold_spy,2021-09-20,0.33470611337918843
buy_and_hold_spy,2021-09-21,0.3334453208634025
buy_and_hold_spy,2021-09-22,0.3464528332584973
buy_and_hold_spy,2021-09-23,0.3628122613274929
buy_and_hold_spy,2021-09-24,0.365057100759582
buy_and_hold_spy,2021-09-27,0.361151787730595
buy_and_hold_spy,2021-09-28,0.33372206646288527
buy_and_hold_spy,2021-09-29,0.3359669058949748
buy_and_hold_spy,2021-09-30,0.31963825861832595
buy_and_hold_spy,2021-10-01,0.33532107231896857
buy_and_hold_spy,2021-10-04,0.3181007205030568
buy_and_hold_spy,2021-10-05,0.331815534214972
buy_and_hold_spy,2021-10-06,0.33735063389238973
buy_and_hold_spy,2021-10-07,0.3489129505492554
buy_and_hold_spy,2021-10-08,0.3464528332584973
buy_and_hold_spy,2021-10-11,0.33670489416026284
buy_and_hold_spy,2021-10-12,0.33341454007105575
buy_and_hold_spy,2021-10-13,0.3382116514831852
buy_and_hold_spy,2021-10-14,0.36072123201325734
buy_and_hold_spy,2021-10-15,0.3710842238951513
buy_and_hold_spy,2021-10-18,0.37514334704199315
buy_and_hold_spy,2021-10-19,0.3857523975749022
buy_and_hold_spy,2021-10-20,0.3911952487191588
buy_and_hold_spy,2021-10-21,0.394823816148663
buy_and_hold_spy,2021-10-22,0.3933785265665548
buy_and_hold_spy,2021-10-25,0.40085093928423254
buy_and_hold_spy,2021-10-26,0.4021117318000187
buy_and_hold_spy,2021-10-27,0.39590011159812777
buy_and_hold_spy,2021-10-28,0.40936896050290694
buy_and_hold_spy,2021-10-29,0.4122287588747764
buy_and_hold_spy,2021-11-01,0.414658095373188
buy_and_hold_spy,2021-11-02,0.42037769211692755
buy_and_hold_spy,2021-11-03,0.4290494296095768
buy_and_hold_spy,2021-11-04,0.4357838540619665
buy_and_hold_spy,2021-11-05,0.44076546254041826
buy_and_hold_spy,2021-11-08,0.4419954742638579
buy_and_hold_spy,2021-11-09,0.43722914364407495
buy_and_hold_spy,2021-11-10,0.42566682698720903
buy_and_hold_spy,2021-11-11,0.4261280696530141
buy_and_hold_spy,2021-11-12,0.43689083645989824
buy_and_hold_spy,2021-11-15,0.43738285991805004
buy_and_hold_spy,2021-11-16,0.4430717697133215
buy_and_hold_spy,2021-11-17,0.43956623160932495
buy_and_hold_spy,2021-11-18,0.44445559155461556
buy_and_hold_spy,2021-11-19,0.4418725387822289
buy_and_hold_spy,2021-11-22,0.43781341563538745
buy_and_hold_spy,2021-11-23,0.4397199478833005
buy_and_hold_spy,2021-11-24,0.44356379317147376
buy_and_hold_spy,2021-11-26,0.4113677412839809
buy_and_hold_spy,2021-11-29,0.4286804354769329
buy_and_hold_spy,2021-11-30,0.4008817200765793
buy_and_hold_spy,2021-12-01,0.385321841857565
buy_and_hold_spy,2021-12-02,0.40653984907950425
buy_and_hold_spy,2021-12-03,0.3943011057420438
buy_and_hold_spy,2021-12-06,0.41081425008501493
buy_and_hold_spy,2021-12-07,0.43999669348278303
buy_and_hold_spy,2021-12-08,0.44380975797860955
buy_and_hold_spy,2021-12-09,0.4340618188803751
buy_and_hold_spy,2021-12-10,0.44756135473362146
buy_and_hold_spy,2021-12-13,0.43473833940484896
buy_and_hold_spy,2021-12-14,0.4248672771372275
buy_and_hold_spy,2021-12-15,0.4471308928601636
buy_and_hold_spy,2021-12-16,0.43436934527220483
buy_and_hold_spy,2021-12-17,0.41413529112268943
buy_and_hold_spy,2021-12-20,0.3990982171541737
buy_and_hold_spy,2021-12-21,0.4239447918056176
buy_and_hold_spy,2021-12-22,0.43818240976803136
buy_and_hold_spy,2021-12-23,0.4471308928601636
buy_and_hold_spy,2021-12-27,0.467610911816815
buy_and_hold_spy,2021-12-28,0.46641158704184305
buy_and_hold_spy,2021-12-29,0.4682874323412889
buy_and_hold_spy,2021-12-30,0.464228309194447
buy_and_hold_spy,2021-12-31,0.4605381801802493
buy_and_hold_spy,2022-01-03,0.46899463981422995
buy_and_hold_spy,2022-01-04,0.46850261635607837
buy_and_hold_spy,2022-01-05,0.4403042198746132
buy_and_hold_spy,2022-01-06,0.4389511788256659
buy_and_hold_spy,2022-01-07,0.433262269030394
buy_and_hold_spy,2022-01-10,0.4314787661079884
buy_and_hold_spy,2022-01-11,0.44451705929542995
buy_and_hold_spy,2022-01-12,0.4484223723244172
buy_and_hold_spy,2022-01-13,0.42846515761826387
