date,asset,asset_label,method,method_label,portfolio_value,cumulative_return,daily_returns,turnover
2020-02-21,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10642.104476819644,0.06421044768196449,-0.0192094494006517,0.0
2020-02-24,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10231.70825514875,0.023170825514874815,-0.0385634460331422,0.0
2020-02-25,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9953.48915049009,-0.00465108495099098,-0.0271918527894553,0.0
2020-02-26,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10004.788678198953,0.00047886781989525673,0.0051539241097515,0.0
2020-02-27,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9503.80995141838,-0.049619004858162064,-0.0500738939016508,0.0
2020-02-28,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9511.204643116162,-0.04887953568838388,0.0007780765540958,0.0
2020-03-02,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10002.015845111437,0.00020158451114360432,0.0516034740510504,0.0
2020-03-03,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9681.278320985452,-0.03187216790145486,-0.0320672881439942,0.0
2020-03-04,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10085.204363719944,0.0085204363719944,0.0417223872036536,0.0
2020-03-05,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9778.79361401053,-0.022120638598946973,-0.0303822053236404,0.0
2020-03-06,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9613.803698533884,-0.03861963014661163,-0.0168722157342862,0.0
2020-03-09,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8945.986030753917,-0.10540139692460837,-0.0694644584725409,0.0
2020-03-10,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9433.0998869003,-0.05669001130996998,0.0544505496064735,0.0
2020-03-11,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9022.241761447023,-0.0977758238552977,-0.0435549427419754,0.0
2020-03-12,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8194.979844365438,-0.18050201556345624,-0.0916913932207582,0.0
2020-03-13,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8889.140131673412,-0.1110859868326588,0.0847055515072745,0.0
2020-03-16,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,7824.329209074351,-0.2175670790925649,-0.119787843011381,0.0
2020-03-17,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8417.739466487352,-0.15822605335126483,0.0758416781242776,0.0
2020-03-18,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8161.704436922037,-0.1838295563077963,-0.0304161266316972,0.0
2020-03-19,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8210.693035325765,-0.17893069646742354,0.0060022509737198,0.0
2020-03-20,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,7889.030998438405,-0.21109690015615956,-0.0391759910525747,0.0
2020-03-23,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,7877.939666088347,-0.21220603339116528,-0.0014059182112801,0.0
2020-03-24,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8487.987627223047,-0.1512012372776953,0.0774375010462105,0.0
2020-03-25,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8425.134158185134,-0.15748658418148664,-0.0074049906524753,0.0
2020-03-26,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8868.805082102821,-0.11311949178971792,0.0526603987055391,0.0
2020-03-27,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8563.781454133776,-0.14362185458662247,-0.0343928663608337,0.0
2020-03-30,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8875.275261039225,-0.11247247389607751,0.0363733951612099,0.0
2020-03-31,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8799.4814341285,-0.12005185658715001,-0.0085398846437412,0.0
2020-04-01,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8425.596061967512,-0.1574403938032488,-0.0424894779266067,0.0
2020-04-02,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8596.594252598186,-0.14034057474018136,0.0202950852821615,0.0
2020-04-03,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,8474.584660371243,-0.15254153396287562,-0.0141927824719734,0.0
2020-04-06,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9080.473371874672,-0.09195266281253278,0.0714947971830028,0.0
2020-04-07,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9076.776026025784,-0.09232239739742165,-0.0004071754519252,0.0
2020-04-08,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9269.496387967416,-0.07305036120325836,0.0212322482552225,0.0
2020-04-09,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9282.89864962261,-0.07171013503773904,0.0014458457174211,0.0
2020-04-13,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9383.1867757352,-0.061681322426480056,0.0108035356086395,0.0
2020-04-14,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9791.272068100963,-0.02087279318990365,0.0434911189683517,0.0
2020-04-15,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9678.967391680322,-0.032103260831967795,-0.0114698759915495,0.0
2020-04-16,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9855.511953682637,-0.014448804631736256,0.0182400203304811,0.0
2020-04-17,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9949.7918046412,-0.005020819535880072,0.0095662053277036,0.0
2020-04-20,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9831.942167242149,-0.01680578327578519,-0.0118444324979826,0.0
2020-04-21,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9469.148127431225,-0.0530851872568775,-0.0368995294764522,0.0
2020-04-22,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9750.140065177397,-0.024985993482260382,0.0296744684912222,0.0
2020-04-23,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9729.343111824424,-0.027065688817557554,-0.0021329902149047,0.0
2020-04-24,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9882.779085972015,-0.011722091402798451,0.0157704351037961,0.0
2020-04-27,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9962.270258731627,-0.003772974126837303,0.0080434027785207,0.0
2020-04-28,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9774.63436437926,-0.022536563562073897,-0.0188346520902613,0.0
2020-04-29,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10121.252604250863,0.012125260425086326,0.0354609929078013,0.0
2020-04-30,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10117.09335461959,0.01170933546195907,-0.0004109421821493,0.0
2020-05-01,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9831.942167242149,-0.01680578327578519,-0.0281850900631689,0.0
2020-05-04,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,9946.557067771306,-0.005344293222869445,0.0116574018214863,0.0
2020-05-05,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10059.323647974325,0.005932364797432532,0.011337247595794,0.0
2020-05-06,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10121.252604250869,0.012125260425086992,0.0061563737726058,0.0
2020-05-07,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10251.581400936966,0.025158140093696657,0.0128767457726883,0.0
2020-05-08,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10392.077017211748,0.039207701721174715,0.0137047749786136,0.0
2020-05-11,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10484.970451626556,0.04849704516265563,0.0089388708591124,0.0
2020-05-12,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10265.44556637454,0.02654455663745403,-0.0209371009927796,0.0
2020-05-13,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10136.965795211196,0.013696579521119467,-0.0125157520277727,0.0
2020-05-14,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10252.04330471935,0.025204330471934933,0.0113522637673806,0.0
2020-05-15,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10318.594119606154,0.03185941196061548,0.0064914683745209,0.0
2020-05-18,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10510.85116737218,0.05108511673721794,0.0186320971188043,0.0
2020-05-19,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10484.508547844178,0.048450854784417796,-0.0025062308569047,0.0
2020-05-20,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10693.865908310898,0.06938659083108978,0.0199682569298651,0.0
2020-05-21,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10577.401982258987,0.05774019822589871,-0.0108907224992786,0.0
2020-05-22,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10613.912831768896,0.061391283176889466,0.0034517785720111,0.0
2020-05-26,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10585.258577739149,0.05852585777391495,-0.0026996880871287,0.0
2020-05-27,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10643.028284384416,0.0643028284384417,0.0054575621578822,0.0
2020-05-28,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10629.164118946845,0.06291641189468455,-0.0013026523154047,0.0
2020-05-29,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10784.91102239957,0.07849110223995703,0.0146527894112671,0.0
2020-06-01,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10817.261917081594,0.08172619170815931,0.002999644096723,0.0
2020-06-02,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10889.82100712243,0.08898210071224288,0.0067077131530166,0.0
2020-06-03,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10938.809605526158,0.09388096055261586,0.004498567825099,0.0
2020-06-04,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10862.091265854056,0.0862091265854057,-0.0070134084455903,0.0
2020-06-05,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11077.4569014748,0.10774569014748003,0.0198272717794008,0.0
2020-06-08,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11163.418253170825,0.11634182531708248,0.0077600258308907,0.0
2020-06-09,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11244.295842474196,0.12442958424741946,0.0072448767455615,0.0
2020-06-10,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11379.245792573947,0.13792457925739465,0.0120016363843782,0.0
2020-06-11,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10815.41359675546,0.08154135967554588,-0.0495491710168036,0.0
2020-06-12,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,10901.374948451485,0.09013749484514855,0.0079480410921881,0.0
2020-06-15,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11034.013969246102,0.10340139692461014,0.0121671827106046,0.0
2020-06-16,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11223.498889121223,0.1223498889121224,0.0171728004335731,0.0
2020-06-17,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11259.084520673146,0.1259084520673146,0.0031706361717926,0.0
2020-06-18,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11289.587095029035,0.12895870950290345,0.0027091522672098,0.0
2020-06-19,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11287.7387747029,0.12877387747029,-0.0001637190368947,0.0
2020-06-22,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11403.278187993434,0.1403278187993433,0.0102358333760763,0.0
2020-06-23,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11500.330872039514,0.15003308720395148,0.0085109459267833,0.0
2020-06-24,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11263.244475501033,0.1263244475501033,-0.0206156152528536,0.0
2020-06-25,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11370.464684332412,0.1370464684332411,0.0095194780744212,0.0
2020-06-26,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11101.951200676667,0.11019512006766674,-0.0236149964940073,0.0
2020-06-29,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11223.036280142234,0.12230362801422334,0.0109066485050111,0.0
2020-06-30,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11443.023774373243,0.14430237743732421,0.0196014241369111,0.0
2020-07-01,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11576.58730792924,0.15765873079292403,0.0116720489434893,0.0
2020-07-02,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11655.15396792748,0.16551539679274785,0.0067866857397971,0.0
2020-07-06,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11941.692277045297,0.1941692277045297,0.0245846867322654,0.0
2020-07-07,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11859.426860804935,0.18594268608049358,-0.0068889244783584,0.0
2020-07-08,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12015.636373236655,0.20156363732366556,0.0131717589951996,0.0
2020-07-09,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12116.849012110622,0.2116849012110622,0.0084234106068161,0.0
2020-07-10,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12199.575626936748,0.21995756269367495,0.0068274032913542,0.0
2020-07-13,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11948.62435976408,0.19486243597640795,-0.0205704915356699,0.0
2020-07-14,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12033.198589719732,0.20331985897197313,0.0070781562303061,0.0
2020-07-15,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12057.692888921596,0.20576928889215962,0.0020355601230408,0.0
2020-07-16,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11975.428883074464,0.19754288830744637,-0.0068225328514308,0.0
2020-07-17,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11989.294458905266,0.19892944589052663,0.0011578354283743,0.0
2020-07-20,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12329.441814643851,0.2329441814643851,0.0283709234854878,0.0
2020-07-21,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12200.962043480506,0.22009620434805055,-0.0104205667292048,0.0
2020-07-22,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12243.942366730207,0.22439423667302072,0.0035226995294743,0.0
2020-07-23,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11924.130060562216,0.1924130060562217,-0.0261200434132229,0.0
2020-07-24,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11810.900871380198,0.18109008713801966,-0.0094958029312772,0.0
2020-07-27,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12021.644648390678,0.20216446483906791,0.0178431585622014,0.0
2020-07-28,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,11868.670578025463,0.18686705780254642,-0.0127248870549248,0.0
2020-07-29,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12005.468848451355,0.2005468848451355,0.0115259977540509,0.0
2020-07-30,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12068.323022685889,0.20683230226858895,0.0052354618572549,0.0
2020-07-31,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12283.688658306632,0.22836886583066307,0.0178455312486998,0.0
2020-08-03,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12449.603086544652,0.24496030865446516,0.0135068897342838,0.0
2020-08-04,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12495.818851860868,0.2495818851860867,0.0037122280120049,0.0
2020-08-05,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12526.78262480252,0.25267826248025194,0.0024779306829534,0.0
2020-08-06,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12692.698463433771,0.26926984634337714,0.0132448884602454,0.0
2020-08-07,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12546.193866808351,0.25461938668083506,-0.0115424310320995,0.0
2020-08-10,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12492.583409794352,0.2492583409794351,-0.0042730454816123,0.0
2020-08-11,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12255.958917038255,0.22559589170382544,-0.0189411977486241,0.0
2020-08-12,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12564.217281877198,0.2564217281877197,0.0251517132951872,0.0
2020-08-13,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12592.872241103563,0.2592872241103563,0.0022806800124108,0.0
2020-08-14,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12578.082857708,0.25780828577079995,-0.0011744249534503,0.0
2020-08-17,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12724.124845354425,0.27241248453544253,0.0116108304658628,0.0
2020-08-18,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12846.596341363744,0.2846596341363743,0.0096251410213124,0.0
2020-08-19,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12760.17308588534,0.276017308588534,-0.0067273270819708,0.0
2020-08-20,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12937.178846473416,0.2937178846473416,0.0138717366446912,0.0
2020-08-21,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13026.837544018332,0.30268375440183326,0.0069303129073889,0.0
2020-08-24,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13108.177742300702,0.3108177742300702,0.0062440479515859,0.0
2020-08-25,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13211.237996304191,0.32112379963041904,0.0078622868891158,0.0
2020-08-26,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13493.154446811744,0.34931544468117437,0.0213391394952098,0.0
2020-08-27,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13451.097931126802,0.3451097931126803,-0.0031168779584287,0.0
2020-08-28,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13519.49777153636,0.35194977715363596,0.0050850748957285,0.0
2020-08-31,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13628.10510210811,0.362810510210811,0.0080333849975113,0.0
2020-09-01,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13861.03295421193,0.38610329542119315,0.0170917270125683,0.0
2020-09-02,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13992.285558462792,0.39922855584627914,0.0094691791502434,0.0
2020-09-03,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13282.873278780262,0.3282873278780263,-0.0507002431245741,0.0
2020-09-04,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,13105.866107798956,0.3105866107798956,-0.01332597001163,0.0
2020-09-08,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12475.94641126927,0.24759464112692697,-0.0480639502455192,0.0
2020-09-09,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12842.437091732472,0.28424370917324726,0.0293757818751256,0.0
2020-09-10,QQQ,QQQ (Nasdaq-100 ETF),buy_and_hold_spy,Buy & Hold,12586.401356970542,0.25864013569705424,-0.0199366937079845,0.0
