method,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash,reward,drawdown,lambda_rrc,vix_zscore_t,nav_after_cost
ppo_hybrid_regime_aware_policy,2020-03-03,9883.82605277125,0.009670418589484031,0.03631397598418401,-0.32615076308324276,1.3261507630832428,0.005319507661996792,0.03591735748677316,0.125,5.011807423017717,9788.805287131818
ppo_hybrid_regime_aware_policy,2020-03-04,9740.41642038526,-0.014509526130903616,0.018606464814401258,-0.36453090352065765,1.3645309035206576,-0.02053719584320809,0.04990573978066943,0.125,5.553507894223165,9883.642149709567
ppo_hybrid_regime_aware_policy,2020-03-05,9844.648647643646,0.010701003197383097,0.041358210268094164,-0.30910918759590744,1.3091091875959076,0.006034829750196019,0.039738778064246985,0.125,4.134371804762353,9740.013574194847
ppo_hybrid_regime_aware_policy,2020-03-06,9899.782714447352,0.0056004098040516315,0.031592659480508545,-0.33319306323744796,1.333193063237448,0.0013183009609453252,0.03436092170246746,0.125,5.629034102683704,9844.337629011216
ppo_hybrid_regime_aware_policy,2020-03-09,10165.564952771214,0.026847279984841377,0.010727518103341771,-0.30876926939735655,1.3087692693973565,0.022316954908413567,0.008436139003109371,0.125,5.7327036136449925,9899.676514349063
ppo_hybrid_regime_aware_policy,2020-03-10,9978.079669216007,-0.01844317403176854,0.04676854331245178,-0.38094339555311035,1.3809433955531103,-0.024922403517759303,0.026723723855087377,0.125,7.443963267849547,10165.089524106425
ppo_hybrid_regime_aware_policy,2020-03-11,10145.571325139947,0.0167859609741019,0.035857102332590374,-0.32283303856308543,1.3228330385630853,0.012453918464803341,0.01038634626669969,0.125,5.643705476690732,9977.721884192226
ppo_hybrid_regime_aware_policy,2020-03-12,10484.771607206643,0.03343333472272625,0.026896516090082256,-0.30602836804428313,1.306028368044283,0.028791379425470935,0.0,0.125,6.253245263583844,10145.298444617556
ppo_hybrid_regime_aware_policy,2020-03-13,10163.962071692884,-0.030597665598481205,0.05131447596511629,-0.40011339410544705,1.400113394105447,-0.038896134553468915,0.030597665598481216,0.125,8.326319460410785,10484.233586646005
ppo_hybrid_regime_aware_policy,2020-03-16,10547.156277052847,0.03770126282025177,0.05504759296180084,-0.2961261653026383,1.2961261653026384,0.03278606867468619,0.0,0.125,5.461591493098656,10163.402570045882
ppo_hybrid_regime_aware_policy,2020-03-17,10344.172677126408,-0.019245339179060572,0.05924514779245443,-0.3818858763178246,1.3818858763178246,-0.025881370104446445,0.019245339179060558,0.125,7.637808953676683,10546.531409220423
ppo_hybrid_regime_aware_policy,2020-03-18,10527.465822627497,0.017719459179794672,0.0312975379427331,-0.32703178278006456,1.3270317827800646,0.013477936636596194,0.001866897001250491,0.125,6.268315464708368,10343.84892998956
ppo_hybrid_regime_aware_policy,2020-03-19,10519.461373165748,-0.0007603396293668352,0.02093457111321545,-0.34896380543564043,1.3489638054356403,-0.00497358405426766,0.002625817154843334,0.125,5.854942756782667,10527.24543464559
ppo_hybrid_regime_aware_policy,2020-03-20,10694.656771441085,0.01665440767929871,0.006759933231813564,-0.32020752465832986,1.3202075246583298,0.012315558065799006,0.0,0.125,5.105067223695603,10519.39026230923
ppo_hybrid_regime_aware_policy,2020-03-23,10786.163214458247,0.008556276743870939,0.015030519603602521,-0.32389040227987154,1.3238904022798716,0.00417725998907035,0.0,0.125,4.3536582146712695,10694.496025192828
ppo_hybrid_regime_aware_policy,2020-03-24,10466.288403941751,-0.029656032841012592,0.003390779532414845,-0.3678414317146489,1.3678414317146488,-0.038286016919572445,0.02965603284101261,0.125,3.820195907751789,10786.126640956787
ppo_hybrid_regime_aware_policy,2020-03-25,10415.599272512603,-0.0048430856740062644,0.04748251876985521,-0.3267216455729954,1.3267216455729953,-0.010114619013895806,0.03435549180721868,0.125,3.70585945184924,10465.79143820616
ppo_hybrid_regime_aware_policy,2020-03-26,10221.77154636865,-0.018609368608820787,0.008149393776272995,-0.3435643912384624,1.3435643912384623,-0.025678633489657297,0.0523255264052616,0.125,3.772196338990945,10415.514391692715
ppo_hybrid_regime_aware_policy,2020-03-27,10315.055577136092,0.009126014051896947,0.0359566045830364,-0.2957358658004498,1.2957358658004499,0.004181686872761245,0.04367703584261191,0.125,3.430434764329368,10221.40400617102
ppo_hybrid_regime_aware_policy,2020-03-30,10209.984131287514,-0.010186221980371557,0.01739066723101379,-0.32661691122555375,1.3266169112255537,-0.01622312276490292,0.053418353840446,0.125,3.6779857984602273,10314.87619143708
ppo_hybrid_regime_aware_policy,2020-03-31,10254.393297086515,0.004349582254776774,0.03260692291760087,-0.28836394965091383,1.2883639496509138,-0.0008292780605871784,0.04930111910961297,0.1237167858390428,2.9486714335617124,10209.651215121956
ppo_hybrid_regime_aware_policy,2020-04-01,10384.481191513205,0.012686064466012947,0.006339287156254425,-0.26595652923118573,1.2659565292311856,0.007230792553231796,0.03724049181887124,0.11568124791670238,2.6272499166680947,10254.328291542792
ppo_hybrid_regime_aware_policy,2020-04-02,10314.542981870363,-0.006734877588299715,0.024838336853866716,-0.2995148785183545,1.2995148785183546,-0.01276472085408376,0.04372455925344273,0.12091280156372242,2.836512062548897,10384.223258271317
ppo_hybrid_regime_aware_policy,2020-04-03,10355.013618777406,0.003923648093587584,0.02623844934202396,-0.26826678781308183,1.2682667878130818,-0.0016721414130246714,0.039972470943412886,0.10848774215024073,2.3395096860096287,10314.272344256848
ppo_hybrid_regime_aware_policy,2020-04-06,10545.81643870096,0.018426129307793415,0.5509617808321858,0.2960610704046634,0.7039389295953367,0.01676443326622245,0.02228287955397483,0.10023588717597742,2.0094354870390974,10349.308402033463
ppo_hybrid_regime_aware_policy,2020-04-07,10549.014509749011,0.0003032549510642024,0.07467832759796111,0.37097714442728985,0.6290228555727102,-0.0012748049454378602,0.02198638199645926,0.09682240979528323,1.8728963918113288,10545.028894766163
ppo_hybrid_regime_aware_policy,2020-04-08,10682.108752059765,0.012616746539475532,0.0050262020158864384,0.3837811596973623,0.6162188403026376,0.01100672232761365,0.009647032065953095,0.09889164313295165,1.955665725318066,10548.961488271018
ppo_hybrid_regime_aware_policy,2020-04-09,10747.438211690509,0.006115783048749268,0.01939639729421483,0.4068169122695425,0.5931830877304576,0.004229730331492146,0.0035902481723834446,0.09237492716873016,1.6949970867492063,10681.90155763447
ppo_hybrid_regime_aware_policy,2020-04-13,10679.94356108612,-0.0062800687266079125,0.2534311288834116,0.6581875391295476,0.34181246087045236,-0.007750330268735667,0.009847769893723251,0.08896869988893058,1.558747995557223,10744.714476291916
ppo_hybrid_regime_aware_policy,2020-04-14,10899.975324429563,0.020602333906066583,0.04181246087045232,0.706068224326294,0.293931775673706,0.019530257751840852,0.0,0.08771673004921572,1.5086692019686287,10679.497006363874
ppo_hybrid_regime_aware_policy,2020-04-15,10737.787520715252,-0.014879648704415604,0.006068224326294058,0.695470528917448,0.304529471082552,-0.01701112109469405,0.01487964870441562,0.08135659414890656,1.2542637659562617,10899.909180934143
ppo_hybrid_regime_aware_policy,2020-04-16,10774.000301243894,0.003372462014058275,0.004529471082551972,0.701009692296626,0.298990307703374,0.0025599938107298075,0.01155736774039546,0.0865171255733066,1.460685022932264,10737.738884217186
ppo_hybrid_regime_aware_policy,2020-04-17,10977.734243220455,0.018909776896241626,0.0010096922966260635,0.7055679473346925,0.2944320526653075,0.01793169495414644,0.0,0.08490917686031055,1.396367074412422,10773.989422818786
ppo_hybrid_regime_aware_policy,2020-04-20,10842.290014833326,-0.012338085927956821,0.005567947334692569,0.696254026462423,0.30374597353757704,-0.014224768797651222,0.012338085927956868,0.08117830045369939,1.2471320181479757,10977.673119774334
ppo_hybrid_regime_aware_policy,2020-04-21,10611.805240463831,-0.021257942192486,0.0037459735375769965,0.6934852509761683,0.3065147490238317,-0.024199309764271763,0.033333745803020474,0.09080659893160263,1.632263957264105,10842.249399901844
ppo_hybrid_regime_aware_policy,2020-04-22,10773.962568910147,0.015280842869975997,0.004771414306246391,0.6934004219217891,0.3065995780782109,0.014445851339707228,0.018562270664928153,0.09312720635325883,1.7250882541303527,10611.754607144492
ppo_hybrid_regime_aware_policy,2020-04-23,10773.350505874407,-5.680946372565998e-05,0.006599578078210877,0.6999849361785381,0.3000150638214619,-0.0008715490877770738,0.018618025616011797,0.08678409937330762,1.4713639749323046,10773.891465302962
ppo_hybrid_regime_aware_policy,2020-04-24,10878.466958413828,0.009757080908312066,1.5063821461880345e-05,0.7028988445310103,0.29710115546898974,0.008909765377150521,0.009042602289988164,0.08542056152152509,1.4168224608610036,10773.350343586579
ppo_hybrid_regime_aware_policy,2020-04-27,10988.23048716182,0.010089981351930843,0.002898844531010303,0.7029976181477278,0.29700238185227223,0.009235069065509626,0.0,0.07575301030696398,1.0301204122785588,10878.43542342938
ppo_hybrid_regime_aware_policy,2020-04-28,10952.827694716707,-0.0032218829488948053,0.0029976181477278097,0.6990312130827259,0.30096878691727413,-0.004260382728928278,0.0032218829488948244,0.07101496742139089,0.8405986968556356,10988.1975486427
ppo_hybrid_regime_aware_policy,2020-04-29,11153.526838773865,0.018323957032024607,0.0009687869172740893,0.7053985548584217,0.29460144514157827,0.01735664323549027,0.0,0.07134194533047836,0.853677813219134,10952.817083760528
ppo_hybrid_regime_aware_policy,2020-04-30,11046.424817455503,-0.009602525090631864,0.29460144514157827,1.0,0.0,-0.010735716790879328,0.009602525090631866,0.06715816887274638,0.6863267549098547,11150.240993648737
ppo_hybrid_regime_aware_policy,2020-05-01,10838.466568386955,-0.018825842071539145,0.30000000000000004,0.6943356104759262,0.3056643895240738,-0.02159881536203662,0.028247591541326784,0.07205719592623516,0.8822878370494066,11043.110890010266
ppo_hybrid_regime_aware_policy,2020-05-04,10859.33151543296,0.001925082936258038,0.005664389524073776,0.7005781112855635,0.29942188871443653,0.0011147357544713508,0.026376887561535417,0.07710889630063836,1.0843558520255343,10838.40517509047
ppo_hybrid_regime_aware_policy,2020-05-05,10929.558213002152,0.006466944808654951,0.0005781112855635095,0.7019277899646779,0.29807221003532214,0.005645256671315695,0.02008052062896497,0.07481275307170542,0.992510122868216,10859.325237530857
ppo_hybrid_regime_aware_policy,2020-05-06,10877.675338042474,-0.004747023982905052,0.0019277899646779062,0.6985696813853508,0.3014303186146492,-0.00588961915286501,0.02473222189885508,0.07059795187311808,0.8239180749247235,10929.53714310951
ppo_hybrid_regime_aware_policy,2020-05-07,10969.540888951544,0.008445329360749376,0.0014303186146491509,0.7025128064259223,0.2974871935740777,0.007607721609321065,0.016495764297864673,0.07134544434715427,0.8538177738861711,10877.659779500955
ppo_hybrid_regime_aware_policy,2020-05-08,11147.727777873852,0.016243787294851764,0.2974871935740777,1.0,0.0,0.015667037707836007,0.0005199306895334468,0.0666386890877542,0.6655475635101678,10966.277591017693
ppo_hybrid_regime_aware_policy,2020-05-11,11150.014867345046,0.00020516194122843778,0.0,1.0,0.0,0.00020514089839544992,0.0003148754182946368,0.060627329639676986,0.4250931855870794,11147.727777873852
ppo_hybrid_regime_aware_policy,2020-05-12,10927.777476038435,-0.019931578024839802,0.0,1.0,0.0,-0.021325304331152085,0.020240177479166562,0.05984415768468687,0.393766307387475,11150.014867345046
ppo_hybrid_regime_aware_policy,2020-05-13,10734.510272474034,-0.01768586558320595,0.0,1.0,0.0,-0.019042128208730625,0.03756807800409571,0.0691369912994055,0.7654796519762199,10927.777476038435
ppo_hybrid_regime_aware_policy,2020-05-14,10821.187205230159,0.008074605227067266,0.30000000000000004,0.7024922575721012,0.2975077424278988,0.006792180032431434,0.02979682017605127,0.0728297843320827,0.9131913732833082,10731.289919392291
ppo_hybrid_regime_aware_policy,2020-05-15,10867.697654272706,0.004298091157693751,0.2975077424278988,1.0,0.0,0.003842619132280443,0.025626798467683693,0.06812990347257196,0.7251961389028778,10817.967818254341
ppo_hybrid_regime_aware_policy,2020-05-18,11014.019174251012,0.013463893147669603,0.54,0.46746163958170706,0.5325383604182929,0.009972060372655439,0.012507941796299943,0.066776085884898,0.6710434353959198,10861.8290975394
ppo_hybrid_regime_aware_policy,2020-05-19,10895.087032180634,-0.010798250864536563,0.5325383604182929,1.0,0.0,-0.01231957076369538,0.02317112876752103,0.062250443586263096,0.4900177434505237,11008.153786538342
ppo_hybrid_regime_aware_policy,2020-05-20,11080.172960036281,0.016988017379665044,0.0,1.0,0.0,0.016845334676130815,0.006576742926065142,0.0642543561280439,0.5701742451217557,10895.087032180634
ppo_hybrid_regime_aware_policy,2020-05-21,11003.676075678564,-0.006903943163488857,0.0,1.0,0.0,-0.0073381752236033266,0.013435280630191618,0.059821728805877716,0.3928691522351087,11080.172960036281
ppo_hybrid_regime_aware_policy,2020-05-22,11024.572818882245,0.0018990692801170717,0.0,1.0,0.0,0.001897268327780096,0.011561725878789066,0.06235722663047161,0.4942890652188644,11003.676075678564
ppo_hybrid_regime_aware_policy,2020-05-26,11160.401649706173,0.012320552737543622,0.0,1.0,0.0,0.012245272426979939,0.0,0.059935900268373934,0.3974360107349571,11024.572818882245
ppo_hybrid_regime_aware_policy,2020-05-27,11326.457306407776,0.014879003633885723,0.0,1.0,0.0,0.014769397145406274,0.0,0.059597604475615434,0.3839041790246172,11160.401649706173
ppo_hybrid_regime_aware_policy,2020-05-28,11305.560563204095,-0.0018449496288533984,0.0,1.0,0.0,-0.001955249552663415,0.0018449496288533791,0.05886117774731773,0.3544471098927093,11326.457306407776
ppo_hybrid_regime_aware_policy,2020-05-29,11355.937087950759,0.004455906849114788,0.0,1.0,0.0,0.004446008688818559,0.0,0.06044702434027547,0.4178809736110189,11305.560563204095
ppo_hybrid_regime_aware_policy,2020-06-01,11401.83476305055,0.004041733830006056,0.0,1.0,0.0,0.004033587965397369,0.0,0.05852981963772587,0.3411927855090347,11355.937087950759
ppo_hybrid_regime_aware_policy,2020-06-02,11496.243629634462,0.008280146883890893,0.0,1.0,0.0,0.008246054531519834,0.0,0.05969563402348817,0.3878253609395267,11401.83476305055
ppo_hybrid_regime_aware_policy,2020-06-03,11649.238537136991,0.01330825201965502,0.0,1.0,0.0,0.013220475147309174,0.0,0.057263015586272725,0.290520623450909,11496.243629634462
ppo_hybrid_regime_aware_policy,2020-06-04,11618.639327879066,-0.002626713253435109,0.0,1.0,0.0,-0.0027751277712852545,0.002626713253435164,0.05518632586425479,0.2074530345701913,11649.238537136991
ppo_hybrid_regime_aware_policy,2020-06-05,11916.419626712168,0.025629532893630236,0.0,1.0,0.0,0.02530660249279807,0.0,0.05537865157425657,0.2151460629702627,11618.639327879066
ppo_hybrid_regime_aware_policy,2020-06-08,12060.459112495148,0.012087480157219055,0.0,1.0,0.0,0.01201500997240837,0.0,0.053113419039856696,0.1245367615942675,11916.419626712168
ppo_hybrid_regime_aware_policy,2020-06-09,11970.52795677101,-0.007456694217466864,0.0,1.0,0.0,-0.007896686234889523,0.007456694217466861,0.055259325439395594,0.2103730175758235,12060.459112495148
ppo_hybrid_regime_aware_policy,2020-06-10,11903.73239968044,-0.0055800009265912776,0.0,1.0,0.0,-0.005917943759480075,0.012995086783415344,0.058196754146907594,0.3278701658763039,11970.52795677101
ppo_hybrid_regime_aware_policy,2020-06-11,11217.494740742499,-0.057648948741183426,0.0,1.0,0.0,-0.06268441430381393,0.06989488243273441,0.05811982833097154,0.3247931332388614,11903.73239968044
ppo_hybrid_regime_aware_policy,2020-06-12,11308.137195356247,0.00808045438920768,0.30000000000000004,0.7024939837944638,0.2975060162055362,0.006797982326369623,0.0623792104530634,0.08052769972820062,1.221107989128025,11214.129492320277
ppo_hybrid_regime_aware_policy,2020-06-15,11382.00693302612,0.006532440878079138,0.002493983794463861,0.701947756852081,0.298052243147919,0.00570745597674503,0.056254258079290104,0.07233137740190033,0.8932550960760133,11308.108993045336
ppo_hybrid_regime_aware_policy,2020-06-16,11597.626570154482,0.01894390316199157,0.298052243147919,1.0,0.0,0.01831962348906018,0.03837603013480239,0.06930409382423976,0.7721637529695902,11378.614500328205
ppo_hybrid_regime_aware_policy,2020-06-17,11549.451808586677,-0.004153846588902832,0.0,1.0,0.0,-0.00443382404249672,0.042370468581834145,0.06792601037792304,0.717040415116921,11597.626570154482
ppo_hybrid_regime_aware_policy,2020-06-18,11545.259510498332,-0.0003629867597030323,0.54,0.46009562185922903,0.539904378140771,-0.0037885002468855842,0.04271807542243951,0.06745434440016078,0.6981737760064307,11543.21510461004
ppo_hybrid_regime_aware_policy,2020-06-19,11422.814874018333,-0.010605620113489644,0.539904378140771,1.0,0.0,-0.01214647899812515,0.05287064385601936,0.06642278805899425,0.6569115223597698,11539.026174341843
ppo_hybrid_regime_aware_policy,2020-06-22,11496.094258658284,0.006415177471415401,0.0,1.0,0.0,0.0063946878036367834,0.04679464094796835,0.06998922628506572,0.7995690514026287,11422.814874018333
ppo_hybrid_regime_aware_policy,2020-06-23,11549.018509667207,0.00460367232715253,0.0,1.0,0.0,0.0045931078389241774,0.04240639581440699,0.06417064143272055,0.5668256573088222,11496.094258658284
ppo_hybrid_regime_aware_policy,2020-06-24,11254.41798972589,-0.025508706189596997,0.0,1.0,0.0,-0.02738789968130339,0.06683336971261447,0.06338098229258567,0.5352392917034265,11549.018509667207
ppo_hybrid_regime_aware_policy,2020-06-25,11303.811228834911,0.0043887866217615645,0.54,0.46264991486484364,0.5373500851351564,0.0009771839834579565,0.06273790048973485,0.06746174225341804,0.6984696901367211,11248.340604011437
ppo_hybrid_regime_aware_policy,2020-06-26,11180.279755332898,-0.010928302941480172,0.0026499148648436166,0.45403495959704604,0.5459650404029539,-0.014246030247362188,0.07298058464875073,0.06459243258577882,0.5836973034311527,11303.781274697507
ppo_hybrid_regime_aware_policy,2020-06-29,11245.40122506541,0.00582467265199238,0.05403495959704602,0.4035067986129767,0.5964932013870232,0.002526722391279682,0.0675810000122883,0.06872763138786285,0.7491052555145135,11179.675629368036
ppo_hybrid_regime_aware_policy,2020-06-30,11302.980975905848,0.005120293148108912,0.0035067986129767026,0.4030586189424197,0.5969413810575803,0.0019019688250188267,0.06280674139548469,0.06359659577141319,0.5438638308565273,11245.361789707991
ppo_hybrid_regime_aware_policy,2020-07-01,11338.755911763245,0.003165088566782215,0.05694138105758034,0.4617344066212663,0.5382655933787337,0.0004826781464120026,0.059840441727810174,0.06119401225947546,0.4477604903790185,11302.337368559012
ppo_hybrid_regime_aware_policy,2020-07-02,11363.031220455814,0.0021409146542599178,0.06173440662126628,0.4013187660709219,0.5986812339290781,-0.0011539754477216944,0.057827640352162764,0.05801359204750794,0.3205436819003172,11338.055920395209
ppo_hybrid_regime_aware_policy,2020-07-06,11443.050175578534,0.007042043057900571,0.05868123392907815,0.4638075779894401,0.5361924220105598,0.004337341816275716,0.051192822027558815,0.05631630438442913,0.2526521753771651,11362.364423762623
ppo_hybrid_regime_aware_policy,2020-07-07,11388.717018870666,-0.004748135844394374,0.003807577989440092,0.4574258402760871,0.5425741597239129,-0.0076124427646562035,0.05569788739870842,0.05666673528152797,0.2666694112611186,11443.006605272552
ppo_hybrid_regime_aware_policy,2020-07-08,11428.757430639178,0.003515796529333981,0.0025741597239128944,0.46189326384164775,0.5381067361583523,0.000913769325088716,0.052377913308582075,0.05911223980817635,0.3644895923270537,11388.68770249401
ppo_hybrid_regime_aware_policy,2020-07-09,11398.806862374404,-0.002620632071906659,0.0018932638416477299,0.45858216542087404,0.541417834579126,-0.005359758639169023,0.054861282141012685,0.05671602315656343,0.2686409262625371,11428.735792985979
