method,Total Return,Annualized Return,Sharpe Ratio,Sortino Ratio,Calmar Ratio,MDD,Turnover
ppo_hybrid_regime_aware_policy,0.414852892261089,0.12280318224962716,0.7810874134992699,1.0697061267750383,0.4799492549432292,-0.25586701299109826,39.421546552984104
