method,Total Return,Annualized Return,Sharpe Ratio,Sortino Ratio,Calmar Ratio,MDD,Turnover
buy_and_hold_spy,0.2306333931985749,0.0717233437685536,0.3825867037136912,0.5081720643994044,0.20137268847207052,-0.35617215180846784,1.0
cppi_spy_cash,-0.007239067888186068,-0.002422068755051021,0.10102735992024214,0.13613902455810048,-0.006719344915602006,-0.3604620369207555,9.716824856298825
risk_parity_spy_cash,0.1317036617411831,0.04216055180206402,0.2984643096944973,0.39544322164417495,0.15120223515727074,-0.27883550635485876,3.8471601633169423
ppo_markovian_mdd_static,0.2306333931985749,0.0717233437685536,0.3825867037136912,0.5081720643994044,0.20137268847207052,-0.35617215180846784,1.0
ppo_profit_only,0.2306333931985749,0.0717233437685536,0.3825867037136912,0.5081720643994044,0.20137268847207052,-0.35617215180846784,1.0
ppo_variance_penalized,-0.17701148540522316,-0.06295473375303473,-0.5243794661859301,-0.8868099975307507,-0.19506025324224807,-0.3227450631618445,35.30539552146138
sac_profit_only,0.10842744724831954,0.034956656455141566,0.4683806190694515,0.6231239287459838,0.5739162901814988,-0.06090898107124065,10.030559904962246
ppo_hybrid_regime_aware_policy,0.414852892261089,0.12280318224962716,0.7810874134992699,1.0697061267750383,0.4799492549432292,-0.25586701299109826,39.421546552984104
