baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
buy_and_hold_spy,2020-03-17,7773.792804645041,0.05399206428476466,0.0,1.0,0.0
buy_and_hold_spy,2020-03-18,7380.182953292242,-0.05063292285299992,0.0,1.0,0.0
buy_and_hold_spy,2020-03-19,7395.865673149007,0.002124977111816584,0.0,1.0,0.0
buy_and_hold_spy,2020-03-20,7035.774509315816,-0.048688169816349824,0.0,1.0,0.0
buy_and_hold_spy,2020-03-23,6855.8823621415595,-0.025568208153355143,0.0,1.0,0.0
buy_and_hold_spy,2020-03-24,7477.047666866445,0.09060326182884704,0.0,1.0,0.0
buy_and_hold_spy,2020-03-25,7588.980422889267,0.014970180880193862,0.0,1.0,0.0
buy_and_hold_spy,2020-03-26,8032.099489541906,0.05838980231338309,0.0,1.0,0.0
buy_and_hold_spy,2020-03-27,7792.858127124173,-0.029785657253030173,0.0,1.0,0.0
buy_and_hold_spy,2020-03-30,8045.9367695160545,0.03247571536186511,0.0,1.0,0.0
buy_and_hold_spy,2020-03-31,7926.008984212814,-0.01490538500844496,0.0,1.0,0.0
buy_and_hold_spy,2020-04-01,7569.299953782597,-0.045004873340506735,0.0,1.0,0.0
buy_and_hold_spy,2020-04-02,7743.964527671265,0.023075393359379692,0.0,1.0,0.0
buy_and_hold_spy,2020-04-03,7632.031771648442,-0.014454192761712337,0.0,1.0,0.0
buy_and_hold_spy,2020-04-06,8144.646453753476,0.06716621437679282,0.0,1.0,0.0
buy_and_hold_spy,2020-04-07,8152.949760176756,0.0010194802770664424,0.0,1.0,0.0
buy_and_hold_spy,2020-04-08,8426.631357006918,0.03356841448563386,0.0,1.0,0.0
buy_and_hold_spy,2020-04-09,8554.862448733438,0.015217361041894195,0.0,1.0,0.0
buy_and_hold_spy,2020-04-13,8476.7552497149,-0.009130152528647795,0.0,1.0,0.0
buy_and_hold_spy,2020-04-14,8726.759097407883,0.029492870836560936,0.0,1.0,0.0
buy_and_hold_spy,2020-04-15,8541.332038243967,-0.021248101052656954,0.0,1.0,0.0
buy_and_hold_spy,2020-04-16,8582.537947120529,0.004824295401707923,0.0,1.0,0.0
buy_and_hold_spy,2020-04-17,8814.398957665988,0.027015436689475925,0.0,1.0,0.0
buy_and_hold_spy,2020-04-20,8659.107044960523,-0.01761798092544986,0.0,1.0,0.0
buy_and_hold_spy,2020-04-21,8396.188402625005,-0.030363251195576035,0.0,1.0,0.0
buy_and_hold_spy,2020-04-22,8582.53794712053,0.022194540612888725,0.0,1.0,0.0
buy_and_hold_spy,2020-04-23,8581.922331273596,-7.172888144835188e-05,0.0,1.0,0.0
buy_and_hold_spy,2020-04-24,8701.54324709216,0.013938708741589423,0.0,1.0,0.0
buy_and_hold_spy,2020-04-27,8827.005944385062,0.014418442077481775,0.0,1.0,0.0
buy_and_hold_spy,2020-04-28,8786.415651355437,-0.004598421399664376,0.0,1.0,0.0
buy_and_hold_spy,2020-04-29,9016.430752798886,0.026178490817010847,0.0,1.0,0.0
buy_and_hold_spy,2020-04-30,8932.481772306013,-0.009310666581320182,0.0,1.0,0.0
buy_and_hold_spy,2020-05-01,8696.008335102504,-0.026473430702838252,0.0,1.0,0.0
buy_and_hold_spy,2020-05-04,8719.993892163151,0.0027582260890697263,0.0,1.0,0.0
buy_and_hold_spy,2020-05-05,8800.560739253051,0.00923932379841541,0.0,1.0,0.0
buy_and_hold_spy,2020-05-06,8740.904185305502,-0.006778721915009722,0.0,1.0,0.0
buy_and_hold_spy,2020-05-07,8846.37907478766,0.01206681680134114,0.0,1.0,0.0
buy_and_hold_spy,2020-05-08,8992.7530036617,0.0165461967700673,0.0,1.0,0.0
buy_and_hold_spy,2020-05-11,8994.597974324919,0.00020516194122843778,0.0,1.0,0.0
buy_and_hold_spy,2020-05-12,8815.321442997596,-0.019931578024839802,0.0,1.0,0.0
buy_and_hold_spy,2020-05-13,8659.414852883987,-0.017685865583206062,0.0,1.0,0.0
buy_and_hold_spy,2020-05-14,8763.044771702926,0.011967311946537107,0.0,1.0,0.0
buy_and_hold_spy,2020-05-15,8803.328195247876,0.004596966533256808,0.0,1.0,0.0
buy_and_hold_spy,2020-05-18,9071.474880088379,0.030459694208066823,0.0,1.0,0.0
buy_and_hold_spy,2020-05-19,8978.300107840616,-0.010271182302701298,0.0,1.0,0.0
buy_and_hold_spy,2020-05-20,9130.82362611246,0.016988017379665044,0.0,1.0,0.0
buy_and_hold_spy,2020-05-21,9067.784938761939,-0.006903943163488857,0.0,1.0,0.0
buy_and_hold_spy,2020-05-22,9085.00529057785,0.0018990692801170717,0.0,1.0,0.0
buy_and_hold_spy,2020-05-26,9196.937577381277,0.012320552737543622,0.0,1.0,0.0
buy_and_hold_spy,2020-05-27,9333.778845015753,0.014879003633885723,0.0,1.0,0.0
buy_and_hold_spy,2020-05-28,9316.558493199842,-0.0018449496288533984,0.0,1.0,0.0
buy_and_hold_spy,2020-05-29,9358.07220999987,0.004455906849114788,0.0,1.0,0.0
buy_and_hold_spy,2020-06-01,9395.895047034664,0.004041733830006056,0.0,1.0,0.0
buy_and_hold_spy,2020-06-02,9473.694438129734,0.008280146883890893,0.0,1.0,0.0
buy_and_hold_spy,2020-06-03,9599.77275126957,0.01330825201965502,0.0,1.0,0.0
buy_and_hold_spy,2020-06-04,9574.556900953845,-0.002626713253434998,0.0,1.0,0.0
buy_and_hold_spy,2020-06-05,9819.948321988775,0.025629532893630236,0.0,1.0,0.0
buy_and_hold_spy,2020-06-08,9938.646752475732,0.012087480157219055,0.0,1.0,0.0
buy_and_hold_spy,2020-06-09,9864.5373027071,-0.007456694217466864,0.0,1.0,0.0
buy_and_hold_spy,2020-06-10,9809.4931754176,-0.005580000926591389,0.0,1.0,0.0
buy_and_hold_spy,2020-06-11,9243.986206170961,-0.05764894874118354,0.0,1.0,0.0
buy_and_hold_spy,2020-06-12,9354.689138158103,0.011975670399988259,0.0,1.0,0.0
buy_and_hold_spy,2020-06-15,9442.02119049274,0.009335644514194108,0.0,1.0,0.0
buy_and_hold_spy,2020-06-16,9623.758308330216,0.019247692222981838,0.0,1.0,0.0
buy_and_hold_spy,2020-06-17,9583.782692708734,-0.004153846588902832,0.0,1.0,0.0
buy_and_hold_spy,2020-06-18,9587.472634035174,0.00038501930237289095,0.0,1.0,0.0
buy_and_hold_spy,2020-06-19,9490.915728384438,-0.010071153195051918,0.0,1.0,0.0
buy_and_hold_spy,2020-06-22,9551.801637148272,0.006415177471415401,0.0,1.0,0.0
buy_and_hold_spy,2020-06-23,9595.775002019662,0.00460367232715253,0.0,1.0,0.0
buy_and_hold_spy,2020-06-24,9350.999196831664,-0.025508706189596775,0.0,1.0,0.0
buy_and_hold_spy,2020-06-25,9451.24698224763,0.010720542618582574,0.0,1.0,0.0
buy_and_hold_spy,2020-06-26,9226.76585435505,-0.023751482562483606,0.0,1.0,0.0
buy_and_hold_spy,2020-06-29,9362.37682873445,0.014697563211208076,0.0,1.0,0.0
buy_and_hold_spy,2020-06-30,9482.304614037692,0.012809544787298677,0.0,1.0,0.0
buy_and_hold_spy,2020-07-01,9548.726373229976,0.007004811793744015,0.0,1.0,0.0
buy_and_hold_spy,2020-07-02,9601.310852448112,0.005506962621272482,0.0,1.0,0.0
buy_and_hold_spy,2020-07-06,9749.528813546583,0.01543726303379489,0.0,1.0,0.0
buy_and_hold_spy,2020-07-07,9648.974158645942,-0.010313796371464123,0.0,1.0,0.0
buy_and_hold_spy,2020-07-08,9722.775800491107,0.007648651621585456,0.0,1.0,0.0
buy_and_hold_spy,2020-07-09,9667.424803716931,-0.005692921230517345,0.0,1.0,0.0
buy_and_hold_spy,2020-07-10,9766.134487954352,0.01021054585285941,0.0,1.0,0.0
buy_and_hold_spy,2020-07-13,9681.569891614545,-0.008658962913536628,0.0,1.0,0.0
buy_and_hold_spy,2020-07-14,9807.033527346235,0.012959017714715637,0.0,1.0,0.0
buy_and_hold_spy,2020-07-15,9897.1330356757,0.009187233639839087,0.0,1.0,0.0
buy_and_hold_spy,2020-07-16,9864.537302707096,-0.0032934520381920906,0.0,1.0,0.0
buy_and_hold_spy,2020-07-17,9893.135286425793,0.0028990699554503063,0.0,1.0,0.0
buy_and_hold_spy,2020-07-20,9973.08745610755,0.008081580547216305,0.0,1.0,0.0
buy_and_hold_spy,2020-07-21,9994.30555717337,0.0021275358467678362,0.0,1.0,0.0
buy_and_hold_spy,2020-07-22,10051.193716687298,0.005692057260856531,0.0,1.0,0.0
buy_and_hold_spy,2020-07-23,9931.265931384056,-0.011931695745166504,0.0,1.0,0.0
buy_and_hold_spy,2020-07-24,9867.304758701925,-0.006440384652273368,0.0,1.0,0.0
buy_and_hold_spy,2020-07-27,9939.261429883869,0.0072924342504456785,0.0,1.0,0.0
buy_and_hold_spy,2020-07-28,9876.222742533348,-0.006342391514221224,0.0,1.0,0.0
buy_and_hold_spy,2020-07-29,9997.687690576342,0.012298725050001957,0.0,1.0,0.0
buy_and_hold_spy,2020-07-30,9962.016693689442,-0.0035679247032813777,0.0,1.0,0.0
buy_and_hold_spy,2020-07-31,10040.738570116124,0.007902202821698623,0.0,1.0,0.0
buy_and_hold_spy,2020-08-03,10110.543401150171,0.006952160993595191,0.0,1.0,0.0
buy_and_hold_spy,2020-08-04,10149.596531440044,0.0038626143759423748,0.0,1.0,0.0
buy_and_hold_spy,2020-08-05,10212.635218790567,0.0062109550025215565,0.0,1.0,0.0
buy_and_hold_spy,2020-08-06,10280.901948646071,0.006684536203731106,0.0,1.0,0.0
buy_and_hold_spy,2020-08-07,10288.28276973774,0.0007179157167860328,0.0,1.0,0.0
buy_and_hold_spy,2020-08-10,10319.033532043124,0.0029889110742402636,0.0,1.0,0.0
buy_and_hold_spy,2020-08-11,10233.853319856384,-0.0082546695794945,0.0,1.0,0.0
buy_and_hold_spy,2020-08-12,10376.537307403985,0.013942352219447729,0.0,1.0,0.0
buy_and_hold_spy,2020-08-13,10357.77885440953,-0.001807775796370037,0.0,1.0,0.0
buy_and_hold_spy,2020-08-14,10358.086662332997,2.9717560858788516e-05,0.0,1.0,0.0
buy_and_hold_spy,2020-08-17,10390.990203225068,0.0031766041320859806,0.0,1.0,0.0
buy_and_hold_spy,2020-08-18,10413.438597545965,0.002160371040858866,0.0,1.0,0.0
buy_and_hold_spy,2020-08-19,10370.079910082717,-0.0041637243123001655,0.0,1.0,0.0
buy_and_hold_spy,2020-08-20,10402.367835127854,0.0031135656933312106,0.0,1.0,0.0
buy_and_hold_spy,2020-08-21,10439.269125269831,0.0035473933172565086,0.0,1.0,0.0
buy_and_hold_spy,2020-08-24,10545.051822675456,0.010133151673383134,0.0,1.0,0.0
buy_and_hold_spy,2020-08-25,10581.95217437864,0.0034993049179556923,0.0,1.0,0.0
buy_and_hold_spy,2020-08-26,10688.042679707733,0.010025608090155735,0.0,1.0,0.0
buy_and_hold_spy,2020-08-27,10711.412620921446,0.002186550139632537,0.0,1.0,0.0
buy_and_hold_spy,2020-08-28,10780.60183610856,0.006459392204906322,0.0,1.0,0.0
buy_and_hold_spy,2020-08-31,10741.548705818686,-0.0036225371165337084,0.0,1.0,0.0
buy_and_hold_spy,2020-09-01,10842.718976566264,0.009418592562241423,0.0,1.0,0.0
buy_and_hold_spy,2020-09-02,10999.548052011482,0.01446399890877581,0.0,1.0,0.0
buy_and_hold_spy,2020-09-03,10621.006243107304,-0.03441430567094561,0.0,1.0,0.0
buy_and_hold_spy,2020-09-04,10534.288868180809,-0.008164704260744782,0.0,1.0,0.0
buy_and_hold_spy,2020-09-08,10246.461245014241,-0.027322928654060497,0.0,1.0,0.0
buy_and_hold_spy,2020-09-09,10448.801786509393,0.019747358298320528,0.0,1.0,0.0
buy_and_hold_spy,2020-09-10,10267.372476595385,-0.017363647394312176,0.0,1.0,0.0
buy_and_hold_spy,2020-09-11,10272.599580661576,0.0005090985135784987,0.0,1.0,0.0
buy_and_hold_spy,2020-09-14,10407.902747117509,0.013171268420765214,0.0,1.0,0.0
buy_and_hold_spy,2020-09-15,10460.487226335646,0.0050523607393142544,0.0,1.0,0.0
buy_and_hold_spy,2020-09-16,10418.973509535619,-0.003968621719216969,0.0,1.0,0.0
buy_and_hold_spy,2020-09-17,10327.335900027609,-0.008795262741012055,0.0,1.0,0.0
buy_and_hold_spy,2020-09-18,10167.739368587561,-0.015453794955930578,0.0,1.0,0.0
buy_and_hold_spy,2020-09-21,10054.576788529057,-0.011129571279935746,0.0,1.0,0.0
buy_and_hold_spy,2020-09-22,10156.976414092918,0.010184379483847206,0.0,1.0,0.0
buy_and_hold_spy,2020-09-23,9921.426400659811,-0.023190958000678052,0.0,1.0,0.0
buy_and_hold_spy,2020-09-24,9947.871605791823,0.002665464023424269,0.0,1.0,0.0
buy_and_hold_spy,2020-09-25,10108.698430486947,0.016166958226671246,0.0,1.0,0.0
buy_and_hold_spy,2020-09-28,10276.597329911485,0.016609348926481804,0.0,1.0,0.0
buy_and_hold_spy,2020-09-29,10220.630717290376,-0.005446025646855923,0.0,1.0,0.0
buy_and_hold_spy,2020-09-30,10298.123238900771,0.007581970599847665,0.0,1.0,0.0
buy_and_hold_spy,2020-10-01,10364.23719016959,0.006420000007290261,0.0,1.0,0.0
buy_and_hold_spy,2020-10-02,10265.834375416844,-0.009494458004693285,0.0,1.0,0.0
buy_and_hold_spy,2020-10-05,10447.879301177787,0.017733086187020408,0.0,1.0,0.0
buy_and_hold_spy,2020-10-06,10299.352593717058,-0.014215967009112096,0.0,1.0,0.0
buy_and_hold_spy,2020-10-07,10478.630063483171,0.017406673685050666,0.0,1.0,0.0
buy_and_hold_spy,2020-10-08,10571.497027807467,0.008862510057295214,0.0,1.0,0.0
buy_and_hold_spy,2020-10-09,10665.902093310307,0.00893015107080064,0.0,1.0,0.0
buy_and_hold_spy,2020-10-12,10837.490934061285,0.016087606959996226,0.0,1.0,0.0
buy_and_hold_spy,2020-10-13,10766.764556134418,-0.006526084160733192,0.0,1.0,0.0
buy_and_hold_spy,2020-10-14,10699.112503687056,-0.006283415235342593,0.0,1.0,0.0
buy_and_hold_spy,2020-10-15,10685.88990112105,-0.0012358597557927675,0.0,1.0,0.0
buy_and_hold_spy,2020-10-16,10679.43250379978,-0.0006042919570594663,0.0,1.0,0.0
buy_and_hold_spy,2020-10-19,10517.068516364903,-0.015203428401004193,0.0,1.0,0.0
buy_and_hold_spy,2020-10-20,10559.196910573073,0.004005716435394158,0.0,1.0,0.0
buy_and_hold_spy,2020-10-21,10539.209102762332,-0.0018929287880526946,0.0,1.0,0.0
buy_and_hold_spy,2020-10-22,10597.01974760787,0.005485292518808249,0.0,1.0,0.0
buy_and_hold_spy,2020-10-23,10632.998552418238,0.003395181444149742,0.0,1.0,0.0
buy_and_hold_spy,2020-10-26,10436.501669275003,-0.018479912526513598,0.0,1.0,0.0
buy_and_hold_spy,2020-10-27,10400.522864464636,-0.0034474008581140136,0.0,1.0,0.0
buy_and_hold_spy,2020-10-28,10045.044127289497,-0.03417892944495127,0.0,1.0,0.0
buy_and_hold_spy,2020-10-29,10147.136883368683,0.010163495031527914,0.0,1.0,0.0
buy_and_hold_spy,2020-10-30,10041.354185963057,-0.010424881286366205,0.0,1.0,0.0
buy_and_hold_spy,2020-11-02,10153.902088613419,0.011208438679286337,0.0,1.0,0.0
buy_and_hold_spy,2020-11-03,10333.178619940742,0.017655924762989716,0.0,1.0,0.0
buy_and_hold_spy,2020-11-04,10564.11714515459,0.022349224155303826,0.0,1.0,0.0
buy_and_hold_spy,2020-11-05,10770.14668953739,0.019502769758408034,0.0,1.0,0.0
buy_and_hold_spy,2020-11-06,10767.687041466028,-0.00022837646898088426,0.0,1.0,0.0
buy_and_hold_spy,2020-11-09,10902.99020792196,0.012565666696560118,0.0,1.0,0.0
buy_and_hold_spy,2020-11-10,10887.000149361127,-0.0014665755224849697,0.0,1.0,0.0
buy_and_hold_spy,2020-11-11,10967.874804374494,0.007428552760524454,0.0,1.0,0.0
buy_and_hold_spy,2020-11-12,10861.476491121935,-0.009700905157134176,0.0,1.0,0.0
buy_and_hold_spy,2020-11-13,11011.848169245884,0.01384449694724843,0.0,1.0,0.0
buy_and_hold_spy,2020-11-16,11149.304114288507,0.012482549970722623,0.0,1.0,0.0
buy_and_hold_spy,2020-11-17,11089.339752417489,-0.0053783053414221405,0.0,1.0,0.0
buy_and_hold_spy,2020-11-18,10955.881556624776,-0.012034818913688627,0.0,1.0,0.0
buy_and_hold_spy,2020-11-19,11002.007700082853,0.004210171789433614,0.0,1.0,0.0
buy_and_hold_spy,2020-11-20,10926.667957059144,-0.006847817696323033,0.0,1.0,0.0
buy_and_hold_spy,2020-11-23,10992.167230919818,0.00599444168323604,0.0,1.0,0.0
buy_and_hold_spy,2020-11-24,11169.291922099244,0.016113718747035932,0.0,1.0,0.0
buy_and_hold_spy,2020-11-25,11152.071570283333,-0.0015417585945479706,0.0,1.0,0.0
buy_and_hold_spy,2020-11-27,11183.130140512185,0.0027850045646777843,0.0,1.0,0.0
buy_and_hold_spy,2020-11-30,11133.620925212344,-0.004427133966767305,0.0,1.0,0.0
buy_and_hold_spy,2020-12-01,11255.393681178804,0.010937390161245952,0.0,1.0,0.0
buy_and_hold_spy,2020-12-02,11279.072368754778,0.002103763604072606,0.0,1.0,0.0
buy_and_hold_spy,2020-12-03,11275.997104836482,-0.00027265220203875895,0.0,1.0,0.0
buy_and_hold_spy,2020-12-04,11373.169626334151,0.008617643352887061,0.0,1.0,0.0
buy_and_hold_spy,2020-12-07,11349.798746681647,-0.0020549134867724472,0.0,1.0,0.0
buy_and_hold_spy,2020-12-08,11383.010095497186,0.00292616191324524,0.0,1.0,0.0
buy_and_hold_spy,2020-12-09,11280.917339418,-0.008968871609766116,0.0,1.0,0.0
buy_and_hold_spy,2020-12-10,11277.22739809156,-0.0003270958571379712,0.0,1.0,0.0
buy_and_hold_spy,2020-12-11,11264.003857086765,-0.0011725879542902051,0.0,1.0,0.0
buy_and_hold_spy,2020-12-14,11213.573094894104,-0.004477161303609978,0.0,1.0,0.0
buy_and_hold_spy,2020-12-15,11365.174127834338,0.01351942254777505,0.0,1.0,0.0
buy_and_hold_spy,2020-12-16,11383.010095497182,0.0015693527844120592,0.0,1.0,0.0
buy_and_hold_spy,2020-12-17,11446.663460255848,0.00559196242686677,0.0,1.0,0.0
buy_and_hold_spy,2020-12-18,11352.566202676477,-0.008220496558327905,0.0,1.0,0.0
buy_and_hold_spy,2020-12-21,11311.974971208057,-0.003575511540188092,0.0,1.0,0.0
buy_and_hold_spy,2020-12-22,11292.909648728926,-0.0016854105960857346,0.0,1.0,0.0
buy_and_hold_spy,2020-12-23,11303.057925815428,0.000898641484096574,0.0,1.0,0.0
buy_and_hold_spy,2020-12-24,11347.031290686817,0.003890395427502469,0.0,1.0,0.0
buy_and_hold_spy,2020-12-28,11444.511620107953,0.008590822297383172,0.0,1.0,0.0
buy_and_hold_spy,2020-12-29,11422.6779031952,-0.0019077893087540154,0.0,1.0,0.0
buy_and_hold_spy,2020-12-30,11438.9757696795,0.0014267990940848296,0.0,1.0,0.0
buy_and_hold_spy,2020-12-31,11497.095160887297,0.005080821253407031,0.0,1.0,0.0
buy_and_hold_spy,2021-01-04,11340.573893365545,-0.013613983822125086,0.0,1.0,0.0
buy_and_hold_spy,2021-01-05,11418.68015394529,0.006887328746690624,0.0,1.0,0.0
buy_and_hold_spy,2021-01-06,11486.946883800796,0.005978513184986545,0.0,1.0,0.0
buy_and_hold_spy,2021-01-07,11657.61417765895,0.0148574983052141,0.0,1.0,0.0
buy_and_hold_spy,2021-01-08,11724.035936851236,0.005697714659280706,0.0,1.0,0.0
buy_and_hold_spy,2021-01-11,11645.00625250109,-0.006740825836411668,0.0,1.0,0.0
buy_and_hold_spy,2021-01-12,11647.465900572452,0.0002112191284424636,0.0,1.0,0.0
buy_and_hold_spy,2021-01-13,11678.832278724769,0.0026929787492038226,0.0,1.0,0.0
buy_and_hold_spy,2021-01-14,11637.933239332884,-0.003501980199372312,0.0,1.0,0.0
buy_and_hold_spy,2021-01-15,11553.061773508403,-0.007292657904037436,0.0,1.0,0.0
buy_and_hold_spy,2021-01-19,11643.775959246012,0.007851960589842832,0.0,1.0,0.0
buy_and_hold_spy,2021-01-20,11804.910591864604,0.013838692292137411,0.0,1.0,0.0
buy_and_hold_spy,2021-01-21,11815.672607920455,0.0009116558716901757,0.0,1.0,0.0
buy_and_hold_spy,2021-01-22,11773.852021635752,-0.0035394164744094736,0.0,1.0,0.0
buy_and_hold_spy,2021-01-25,11820.285973017297,0.003943819855746211,0.0,1.0,0.0
buy_and_hold_spy,2021-01-26,11801.835327946308,-0.001560930514972858,0.0,1.0,0.0
buy_and_hold_spy,2021-01-27,11513.393027371596,-0.024440461382450485,0.0,1.0,0.0
buy_and_hold_spy,2021-01-28,11612.410519532485,0.008600200820512827,0.0,1.0,0.0
buy_and_hold_spy,2021-01-29,11379.934831578885,-0.02001958917681801,0.0,1.0,0.0
buy_and_hold_spy,2021-02-01,11569.359639992706,0.01664550906637663,0.0,1.0,0.0
buy_and_hold_spy,2021-02-02,11732.952982243873,0.014140224467191764,0.0,1.0,0.0
buy_and_hold_spy,2021-02-03,11742.17877399876,0.0007863145594164678,0.0,1.0,0.0
buy_and_hold_spy,2021-02-04,11875.636969791474,0.011365709751263386,0.0,1.0,0.0
buy_and_hold_spy,2021-02-05,11922.377790657692,0.0039358580078789895,0.0,1.0,0.0
buy_and_hold_spy,2021-02-08,12008.480488176045,0.0072219400383219945,0.0,1.0,0.0
buy_and_hold_spy,2021-02-09,12000.484989676232,-0.0006658210010571652,0.0,1.0,0.0
buy_and_hold_spy,2021-02-10,11995.256947171249,-0.0004356526014973605,0.0,1.0,0.0
buy_and_hold_spy,2021-02-11,12014.630077573847,0.0016150658954552366,0.0,1.0,0.0
buy_and_hold_spy,2021-02-12,12073.979762036719,0.004939784585931806,0.0,1.0,0.0
buy_and_hold_spy,2021-02-16,12063.523677026755,-0.0008660015352055517,0.0,1.0,0.0
buy_and_hold_spy,2021-02-17,12066.292071460373,0.00022948472666328712,0.0,1.0,0.0
buy_and_hold_spy,2021-02-18,12014.937885497313,-0.004256003887434967,0.0,1.0,0.0
buy_and_hold_spy,2021-02-19,11993.719784431494,-0.0017659767589335296,0.0,1.0,0.0
buy_and_hold_spy,2021-02-22,11901.467497515341,-0.007691716045917785,0.0,1.0,0.0
buy_and_hold_spy,2021-02-23,11915.920393336422,0.0012143793044092632,0.0,1.0,0.0
buy_and_hold_spy,2021-02-24,12047.22581054245,0.011019326486895187,0.0,1.0,0.0
buy_and_hold_spy,2021-02-25,11756.938539304518,-0.024095777385022887,0.0,1.0,0.0
buy_and_hold_spy,2021-02-26,11696.359500025359,-0.005152620223082494,0.0,1.0,0.0
buy_and_hold_spy,2021-03-01,11979.881566018554,0.02424019764376939,0.0,1.0,0.0
