method,Total Return,Annualized Return,Sharpe Ratio,Sortino Ratio,Calmar Ratio,MDD,Turnover
ppo_hybrid_regime_aware_policy,0.28110869327245136,0.08619923369471483,0.6622606945686557,0.862211040357588,0.48381114111416623,-0.17816711185320588,55.59143933975656
