date,asset,asset_label,method,method_label,portfolio_value,cumulative_return,daily_returns,turnover
2022-09-12,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,12637.64082218135,0.2637640822181351,0.010747651381183,0.0
2022-09-13,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,12088.12484993434,0.20881248499343408,-0.0434824806290198,0.0
2022-09-14,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,12134.250993392418,0.2134250993392417,0.0038158228865685,0.0
2022-09-15,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11996.48724042633,0.199648724042633,-0.0113532967993743,0.0
2022-09-16,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11856.26383938888,0.18562638393888786,-0.0116887050540027,0.0
2022-09-19,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11948.208318381568,0.1948208318381568,0.0077549285540718,0.0
2022-09-20,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11811.060181262412,0.18110601812624116,-0.0114785525548765,0.0
2022-09-21,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11605.030636879612,0.1605030636879612,-0.0174437807631913,0.0
2022-09-22,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11507.550307458476,0.15075503074584762,-0.0083998338713,0.0
2022-09-23,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11314.743365641683,0.1314743365641684,-0.0167548206755895,0.0
2022-09-26,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11202.810140399462,0.12028101403994618,-0.009892687940419,0.0
2022-09-27,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11174.212156680764,0.11742121566807628,-0.0025527509044867,0.0
2022-09-28,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11394.079919476506,0.13940799194765052,0.0196763547812439,0.0
2022-09-29,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11156.069319533244,0.11560693195332439,-0.0208889705553511,0.0
2022-09-30,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,10983.557055011866,0.09835570550118655,-0.0154635346536727,0.0
2022-10-03,SPY,SPY (S&P 500 ETF),ppo_profit_only,PPO-Profit,11273.536518326331,0.12735365183263303,0.0264012343052513,0.0
