date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash,reward,drawdown,lambda_rrc,vix_zscore_t,nav_after_cost,method,seed,cumulative_return
2020-01-21,10187.727176398314,-0.001958199699227836,0.0,1.0,0.0,-0.001960119478876216,0.0019581996992277854,,-1.2387623873728912,10207.715922647845,ppo_profit_only,7,0.01877271763983135
2020-01-22,10188.957469653391,0.00012076228915192111,0.0,1.0,0.0,0.00012075499797367417,0.0018376738867541288,,-0.9143686757330924,10187.727176398314,ppo_profit_only,7,0.018895746965339022
2020-01-23,10200.642909479642,0.0011468729613461903,0.0,1.0,0.0,0.001146215804953398,0.0006929085039004807,,-0.8850059128587179,10188.957469653391,ppo_profit_only,7,0.020064290947964247
2020-01-24,10109.927785303242,-0.008893079091328415,0.0,1.0,0.0,-0.008932858535968936,0.009579825505100613,,-0.8491585386417684,10200.642909479642,ppo_profit_only,7,0.010992778530324099
2020-01-27,9947.87160579183,-0.016029410194896898,0.0,1.0,0.0,-0.016159270785999106,0.025455676747380772,,-0.1627746539082402,10109.927785303242,ppo_profit_only,7,-0.0052128394208169615
2020-01-28,10052.117140457702,0.010479179747874712,0.0,1.0,0.0,0.01042465373821599,0.015243251611745653,,1.4216818453097495,9947.87160579183,ppo_profit_only,7,0.005211714045770144
2020-01-29,10043.813834034421,-0.0008260256329346571,0.0,1.0,0.0,-0.0008263669800950709,0.01605668592811979,,0.5866366623582641,10052.117140457702,ppo_profit_only,7,0.004381383403442074
2020-01-30,10076.409567003026,0.003245354156022895,0.0,1.0,0.0,0.0032400993602699547,0.012863441404505625,,0.6428733357594455,10043.813834034421,ppo_profit_only,7,0.007640956700302626
2020-01-31,9893.443094349263,-0.018157903510881424,0.0,1.0,0.0,-0.018324781429623113,0.030787771787546124,,0.2542215121852175,10076.409567003026,ppo_profit_only,7,-0.010655690565073761
2020-02-03,9966.93692827096,0.0074285396116215985,0.0,1.0,0.0,0.007401083897971815,0.02358794035820195,,1.7092973316129427,9893.443094349263,ppo_profit_only,7,-0.0033063071729040328
2020-02-04,10118.84576913466,0.015241276427947925,0.0,1.0,0.0,0.015126295011474165,0.008706174249619327,,1.3230229086231358,9966.93692827096,ppo_profit_only,7,0.011884576913465894
2020-02-05,10235.698290519606,0.011548008938072618,0.0,1.0,0.0,0.011481839611606611,0.0,,0.4879083594053889,10118.84576913466,ppo_profit_only,7,0.02356982905196059
2020-02-06,10270.13993259022,0.0033648551464744436,0.0,1.0,0.0,0.003359206688677661,0.0,,0.0975880082047145,10235.698290519606,ppo_profit_only,7,0.027013993259022095
2020-02-07,10215.403613224189,-0.005329656628371371,0.0,1.0,0.0,-0.005343909914229331,0.005329656628371397,,0.0157457249951368,10270.13993259022,ppo_profit_only,7,0.02154036132241899
2020-02-10,10291.664903140716,0.007465323231850007,0.0,1.0,0.0,0.007437595617929694,0.0,,0.2391059158775173,10215.403613224189,ppo_profit_only,7,0.02916649031407159
2020-02-11,10309.500870803562,0.001733049786473595,0.0,1.0,0.0,0.0017315497884897969,0.0,,0.0532871418176267,10291.664903140716,ppo_profit_only,7,0.030950087080356292
2020-02-12,10375.922629995846,0.006442771577855,0.0,1.0,0.0,0.006422105641496987,0.0,,0.1155957632010759,10309.500870803562,ppo_profit_only,7,0.037592262999584625
2020-02-13,10364.851867577736,-0.0010669665544831286,0.0,1.0,0.0,-0.0010675361685061084,0.0010669665544831548,,-0.5079166457394809,10375.922629995846,ppo_profit_only,7,0.03648518675777357
2020-02-14,10381.457541985506,0.0016021140118476218,0.0,1.0,0.0,0.001600831996301532,0.0,,-0.3269810390372755,10364.851867577736,ppo_profit_only,7,0.0381457541985506
2020-02-18,10354.704528930028,-0.0025769997081124263,0.0,1.0,0.0,-0.0025803258874645633,0.002576999708112478,,-0.5270928769657132,10381.457541985506,ppo_profit_only,7,0.03547045289300277
2020-02-19,10404.212805791078,0.00478123511131856,0.0,1.0,0.0,0.004769841309919101,0.0,,-0.0266714102394479,10354.704528930028,ppo_profit_only,7,0.040421280579107766
2020-02-20,10361.469734174765,-0.004108246574168639,0.0,1.0,0.0,-0.0041167086031452735,0.0041082465741686305,,-0.2215493742151412,10404.212805791078,ppo_profit_only,7,0.03614697341747641
2020-02-21,10254.76455143753,-0.010298267087080704,0.0,1.0,0.0,-0.010351661133344124,0.014364205840768909,,0.2891102737620407,10361.469734174765,ppo_profit_only,7,0.025476455143753185
2020-02-24,9914.661195415083,-0.03316539880720826,0.0,1.0,0.0,-0.03372784139233276,0.04705321003271923,,0.9442302755974517,10254.76455143753,ppo_profit_only,7,-0.008533880458491683
2020-02-25,9614.225647090652,-0.030302149756096908,0.0,1.0,0.0,-0.030770750603140915,0.07592954637189961,,4.22184436454829,9914.661195415083,ppo_profit_only,7,-0.038577435290934825
2020-02-26,9578.862458127218,-0.0036782149973914047,0.0,1.0,0.0,-0.0036849962639194165,0.07932847617308081,,5.095597825897003,9614.225647090652,ppo_profit_only,7,-0.04211375418727825
2020-02-27,9148.659593775305,-0.044911686145666097,0.0,1.0,0.0,-0.04595146753683802,0.12067738669444757,,4.734416174629932,9578.862458127218,ppo_profit_only,7,-0.08513404062246954
2020-02-28,9110.221140893575,-0.004201539306138757,0.0,1.0,0.0,-0.004210390573741874,0.12437189521702746,,7.883651998287038,9148.659593775305,ppo_profit_only,7,-0.0889778859106426
2020-03-02,9504.753008358588,0.043306508301324875,0.0,1.0,0.0,0.04239500466012263,0.08645149942837024,,7.25629335652188,9110.221140893575,ppo_profit_only,7,-0.04952469916414115
2020-03-03,9232.608574268179,-0.028632457240191478,0.0,1.0,0.0,-0.029050362476348037,0.11260863780782852,,5.011807423017717,9504.753008358588,ppo_profit_only,7,-0.07673914257318215
2020-03-04,9620.683044411924,0.04203302533861675,0.0,1.0,0.0,0.04117363701185871,0.07530889419553528,,5.553507894223165,9232.608574268179,ppo_profit_only,7,-0.0379316955588076
2020-03-05,9300.875304123685,-0.033241687602835635,0.0,1.0,0.0,-0.03380675024137826,0.10604718706380796,,4.134371804762353,9620.683044411924,ppo_profit_only,7,-0.06991246958763153
2020-03-06,9147.121492596763,-0.016531112018967953,0.0,1.0,0.0,-0.016669275633020057,0.1208252211541277,,5.629034102683704,9300.875304123685,ppo_profit_only,7,-0.08528785074032363
2020-03-09,8432.78188484351,-0.07809447030209493,0.0,1.0,0.0,-0.08131252304186744,0.1894839098110576,,5.7327036136449925,9147.121492596763,ppo_profit_only,7,-0.1567218115156489
2020-03-10,8869.135277032019,0.05174489250964487,0.0,1.0,0.0,0.050450587293811376,0.1475438418468931,,7.443963267849547,8432.78188484351,ppo_profit_only,7,-0.11308647229679814
2020-03-11,8436.778695654628,-0.04874844817138424,0.0,1.0,0.0,-0.0499767384502888,0.18909975669099718,,5.643705476690732,8869.135277032019,ppo_profit_only,7,-0.15632213043453724
2020-03-12,7629.5716543576855,-0.09567716191402476,0.0,1.0,0.0,-0.100568860566243,0.2666843905661947,,6.253245263583844,8436.778695654628,ppo_profit_only,7,-0.23704283456423147
2020-03-13,8281.795529311421,0.08548630309818406,0.0,1.0,0.0,0.08202809219873292,0.20399595011150679,,8.326319460410785,7629.5716543576855,ppo_profit_only,7,-0.1718204470688579
2020-03-16,7375.570526634192,-0.10942373540494499,0.0,1.0,0.0,-0.11588653747701548,0.29109768664776986,,5.461591493098656,8281.795529311421,ppo_profit_only,7,-0.2624429473365808
2020-03-17,7773.792804645041,0.05399206428476466,0.0,1.0,0.0,0.05258492094923695,0.2528225873736379,,7.637808953676683,7375.570526634192,ppo_profit_only,7,-0.2226207195354959
2020-03-18,7380.182953292242,-0.05063292285299992,0.0,1.0,0.0,-0.051959751002537705,0.29065436366465264,,6.268315464708368,7773.792804645041,ppo_profit_only,7,-0.26198170467077575
2020-03-19,7395.865673149007,0.002124977111816584,0.0,1.0,0.0,0.0021227225413292194,0.289147020423073,,5.854942756782667,7380.182953292242,ppo_profit_only,7,-0.2604134326850993
2020-03-20,7035.774509315816,-0.048688169816349824,0.0,1.0,0.0,-0.04991337303957556,0.3237571510071726,,5.105067223695603,7395.865673149007,ppo_profit_only,7,-0.29642254906841836
2020-03-23,6855.8823621415595,-0.025568208153355143,0.0,1.0,0.0,-0.025900755458341244,0.34104746893243915,,4.3536582146712695,7035.774509315816,ppo_profit_only,7,-0.314411763785844
2020-03-24,7477.047666866445,0.09060326182884704,0.0,1.0,0.0,0.08673099436253752,0.2813442202273435,,3.820195907751789,6855.8823621415595,ppo_profit_only,7,-0.25229523331335546
2020-03-25,7588.980422889267,0.014970180880193862,0.0,1.0,0.0,0.014859233619036984,0.2705858132135501,,3.70585945184924,7477.047666866445,ppo_profit_only,7,-0.24110195771107323
2020-03-26,8032.099489541906,0.05838980231338309,0.0,1.0,0.0,0.05674869876971943,0.22799546304251217,,3.772196338990945,7588.980422889267,ppo_profit_only,7,-0.19679005104580938
2020-03-27,7792.858127124173,-0.029785657253030173,0.0,1.0,0.0,-0.030238259991311155,0.2509901255781121,,3.430434764329368,8032.099489541906,ppo_profit_only,7,-0.22071418728758274
2020-03-30,8045.9367695160545,0.03247571536186511,0.0,1.0,0.0,0.031959525345806684,0.22666549409316059,,3.6779857984602273,7792.858127124173,ppo_profit_only,7,-0.19540632304839456
2020-03-31,7926.008984212814,-0.01490538500844496,0.0,1.0,0.0,-0.015017586594124019,0.2381923426440176,,2.9486714335617124,8045.9367695160545,ppo_profit_only,7,-0.20739910157871866
2020-04-01,7569.299953782597,-0.045004873340506735,0.0,1.0,0.0,-0.04604904148877963,0.2724773997731518,,2.6272499166680947,7926.008984212814,ppo_profit_only,7,-0.24307000462174033
2020-04-02,7743.964527671265,0.023075393359379692,0.0,1.0,0.0,0.022813182552417124,0.25568952959507846,,2.836512062548897,7569.299953782597,ppo_profit_only,7,-0.22560354723287346
2020-04-03,7632.031771648442,-0.014454192761712337,0.0,1.0,0.0,-0.01455967225366192,0.266447936608872,,2.3395096860096287,7743.964527671265,ppo_profit_only,7,-0.2367968228351558
2020-04-06,8144.646453753476,0.06716621437679282,0.0,1.0,0.0,0.06500673748543066,0.21717802146260476,,2.0094354870390974,7632.031771648442,ppo_profit_only,7,-0.18553535462465243
2020-04-07,8152.949760176756,0.0010194802770664424,0.0,1.0,0.0,0.0010189609599744974,0.2163799498950318,,1.8728963918113288,8144.646453753476,ppo_profit_only,7,-0.18470502398232436
2020-04-08,8426.631357006918,0.03356841448563386,0.0,1.0,0.0,0.033017294838593204,0.19007506725385512,,1.955665725318066,8152.949760176756,ppo_profit_only,7,-0.15733686429930827
2020-04-09,8554.862448733438,0.015217361041894195,0.0,1.0,0.0,0.015102738376915347,0.17775014713542522,,1.6949970867492063,8426.631357006918,ppo_profit_only,7,-0.1445137551266562
2020-04-13,8476.7552497149,-0.009130152528647795,0.0,1.0,0.0,-0.009172087816788214,0.18525741370873697,,1.558747995557223,8554.862448733438,ppo_profit_only,7,-0.15232447502850988
2020-04-14,8726.759097407883,0.029492870836560936,0.0,1.0,0.0,0.029066322582236008,0.1612283158462031,,1.5086692019686287,8476.7552497149,ppo_profit_only,7,-0.12732409025921165
2020-04-15,8541.332038243967,-0.021248101052656954,0.0,1.0,0.0,-0.021477091502921486,0.17905062135121022,,1.2542637659562617,8726.759097407883,ppo_profit_only,7,-0.14586679617560327
2020-04-16,8582.537947120529,0.004824295401707923,0.0,1.0,0.0,0.004812695780353366,0.17509011903875982,,1.460685022932264,8541.332038243967,ppo_profit_only,7,-0.14174620528794712
2020-04-17,8814.398957665988,0.027015436689475925,0.0,1.0,0.0,0.026656961689813345,0.15280481837512833,,1.396367074412422,8582.537947120529,ppo_profit_only,7,-0.11856010423340124
2020-04-20,8659.107044960523,-0.01761798092544986,0.0,1.0,0.0,-0.017775024816055494,0.16773068692512835,,1.2471320181479757,8814.398957665988,ppo_profit_only,7,-0.13408929550394766
2020-04-21,8396.188402625005,-0.030363251195576035,0.0,1.0,0.0,-0.03083376339064992,0.19300108914039021,,1.632263957264105,8659.107044960523,ppo_profit_only,7,-0.16038115973749956
2020-04-22,8582.53794712053,0.022194540612888725,0.0,1.0,0.0,0.021951826516892335,0.17509011903875962,,1.7250882541303527,8396.188402625005,ppo_profit_only,7,-0.1417462052879469
2020-04-23,8581.922331273596,-7.172888144835188e-05,0.0,1.0,0.0,-7.173145408759121e-05,0.17514928890181666,,1.4713639749323046,8582.53794712053,ppo_profit_only,7,-0.1418077668726404
2020-04-24,8701.54324709216,0.013938708741589423,0.0,1.0,0.0,0.013842458314098777,0.16365193508452616,,1.4168224608610036,8581.922331273596,ppo_profit_only,7,-0.12984567529078395
2020-04-27,8827.005944385062,0.014418442077481775,0.0,1.0,0.0,0.014315484816994305,0.15159309895392836,,1.0301204122785588,8701.54324709216,ppo_profit_only,7,-0.11729940556149376
2020-04-28,8786.415651355437,-0.004598421399664376,0.0,1.0,0.0,-0.00460902666348606,0.15549443140332156,,0.8405986968556356,8827.005944385062,ppo_profit_only,7,-0.1213584348644563
2020-04-29,9016.430752798886,0.026178490817010847,0.0,1.0,0.0,0.025841699275864903,0.1333865501308989,,0.853677813219134,8786.415651355437,ppo_profit_only,7,-0.09835692472011137
2020-04-30,8932.481772306013,-0.009310666581320182,0.0,1.0,0.0,-0.009354281772853305,0.14145529901751777,,0.6863267549098547,9016.430752798886,ppo_profit_only,7,-0.10675182276939865
2020-05-01,8696.008335102504,-0.026473430702838252,0.0,1.0,0.0,-0.02683016199258795,0.1641839226642665,,0.8822878370494066,8932.481772306013,ppo_profit_only,7,-0.13039916648974959
2020-05-04,8719.993892163151,0.0027582260890697263,0.0,1.0,0.0,0.002754429163740411,0.16187855295409523,,1.0843558520255343,8696.008335102504,ppo_profit_only,7,-0.12800061078368485
2020-05-05,8800.560739253051,0.00923932379841541,0.0,1.0,0.0,0.009196902343131827,0.15413487752244165,,0.992510122868216,8719.993892163151,ppo_profit_only,7,-0.11994392607469495
2020-05-06,8740.904185305502,-0.006778721915009722,0.0,1.0,0.0,-0.006801801811007939,0.15986876196532263,,0.8239180749247235,8800.560739253051,ppo_profit_only,7,-0.12590958146944975
2020-05-07,8846.37907478766,0.01206681680134114,0.0,1.0,0.0,0.011994593193006048,0.14973105222687433,,0.8538177738861711,8740.904185305502,ppo_profit_only,7,-0.11536209252123408
2020-05-08,8992.7530036617,0.0165461967700673,0.0,1.0,0.0,0.01641079994986407,0.1356623349095422,,0.6655475635101678,8846.37907478766,ppo_profit_only,7,-0.1007246996338299
2020-05-11,8994.597974324919,0.00020516194122843778,0.0,1.0,0.0,0.00020514089839544992,0.13548500571629546,,0.4250931855870794,8992.7530036617,ppo_profit_only,7,-0.10054020256750806
2020-05-12,8815.321442997596,-0.019931578024839802,0.0,1.0,0.0,-0.020132891412706248,0.15271615377850506,,0.393766307387475,8994.597974324919,ppo_profit_only,7,-0.11846785570024043
2020-05-13,8659.414852883987,-0.017685865583206062,0.0,1.0,0.0,-0.017844129300901745,0.1677011019936002,,0.7654796519762199,8815.321442997596,ppo_profit_only,7,-0.13405851471160135
2020-05-14,8763.044771702926,0.011967311946537107,0.0,1.0,0.0,0.011896269895517233,0.1577407214483986,,0.9131913732833082,8659.414852883987,ppo_profit_only,7,-0.12369552282970742
2020-05-15,8803.328195247876,0.004596966533256808,0.0,1.0,0.0,0.004586432752557939,0.15386888373257182,,0.7251961389028778,8763.044771702926,ppo_profit_only,7,-0.11966718047521241
2020-05-18,9071.474880088379,0.030459694208066823,0.0,1.0,0.0,0.03000500773344127,0.1280959886711357,,0.6710434353959198,8803.328195247876,ppo_profit_only,7,-0.09285251199116207
2020-05-19,8978.300107840616,-0.010271182302701298,0.0,1.0,0.0,-0.010324294894732978,0.13705147372195098,,0.4900177434505237,9071.474880088379,ppo_profit_only,7,-0.10216998921593845
2020-05-20,9130.82362611246,0.016988017379665044,0.0,1.0,0.0,0.016845334676130815,0.1223916891597832,,0.5701742451217557,8978.300107840616,ppo_profit_only,7,-0.08691763738875402
2020-05-21,9067.784938761939,-0.006903943163488857,0.0,1.0,0.0,-0.006927885641062185,0.12845064705762949,,0.3928691522351087,9130.82362611246,ppo_profit_only,7,-0.09322150612380609
2020-05-22,9085.00529057785,0.0018990692801170717,0.0,1.0,0.0,0.001897268327780096,0.1267955144553507,,0.4942890652188644,9067.784938761939,ppo_profit_only,7,-0.091499470942215
2020-05-26,9196.937577381277,0.012320552737543622,0.0,1.0,0.0,0.012245272426979939,0.11603715254053823,,0.3974360107349571,9085.00529057785,ppo_profit_only,7,-0.08030624226187233
2020-05-27,9333.778845015753,0.014879003633885723,0.0,1.0,0.0,0.014769397145406274,0.10288466612096894,,0.3839041790246172,9196.937577381277,ppo_profit_only,7,-0.06662211549842467
2020-05-28,9316.558493199842,-0.0018449496288533984,0.0,1.0,0.0,-0.0018466536446246286,0.10453979872324773,,0.3544471098927093,9333.778845015753,ppo_profit_only,7,-0.06834415068001576
2020-05-29,9358.07220999987,0.004455906849114788,0.0,1.0,0.0,0.004446008688818559,0.10054971147926897,,0.4178809736110189,9316.558493199842,ppo_profit_only,7,-0.06419277900001308
2020-06-01,9395.895047034664,0.004041733830006056,0.0,1.0,0.0,0.004033587965397369,0.09691437281974612,,0.3411927855090347,9358.07220999987,ppo_profit_only,7,-0.06041049529653353
2020-06-02,9473.694438129734,0.008280146883890893,0.0,1.0,0.0,0.008246054531519834,0.08943669117796288,,0.3878253609395267,9395.895047034664,ppo_profit_only,7,-0.05263055618702661
2020-06-03,9599.77275126957,0.01330825201965502,0.0,1.0,0.0,0.013220475147309174,0.07731868518430822,,0.290520623450909,9473.694438129734,ppo_profit_only,7,-0.040022724873043036
2020-06-04,9574.556900953845,-0.002626713253434998,0.0,1.0,0.0,-0.0026301691177291137,0.07974230442263147,,0.2074530345701913,9599.77275126957,ppo_profit_only,7,-0.04254430990461555
2020-06-05,9819.948321988775,0.025629532893630236,0.0,1.0,0.0,0.02530660249279807,0.056156529543215004,,0.2151460629702627,9574.556900953845,ppo_profit_only,7,-0.01800516780112249
2020-06-08,9938.646752475732,0.012087480157219055,0.0,1.0,0.0,0.01201500997240837,0.04474784032254778,,0.1245367615942675,9819.948321988775,ppo_profit_only,7,-0.006135324752426841
2020-06-09,9864.5373027071,-0.007456694217466864,0.0,1.0,0.0,-0.0074846343424244625,0.05187086357783738,,0.2103730175758235,9938.646752475732,ppo_profit_only,7,-0.013546269729289961
2020-06-10,9809.4931754176,-0.005580000926591389,0.0,1.0,0.0,-0.005595627288950623,0.0571614250376013,,0.3278701658763039,9864.5373027071,ppo_profit_only,7,-0.019050682458240042
2020-06-11,9243.986206170961,-0.05764894874118354,0.0,1.0,0.0,-0.05937740794860826,0.11151507771681912,,0.3247931332388614,9809.4931754176,ppo_profit_only,7,-0.0756013793829039
2020-06-12,9354.689138158103,0.011975670399988259,0.0,1.0,0.0,0.011904529469550793,0.10087487513219653,,1.221107989128025,9243.986206170961,ppo_profit_only,7,-0.06453108618418979
2020-06-15,9442.02119049274,0.009335644514194108,0.0,1.0,0.0,0.009292336713778283,0.09248096259265028,,0.8932550960760133,9354.689138158103,ppo_profit_only,7,-0.05579788095072602
2020-06-16,9623.758308330216,0.019247692222981838,0.0,1.0,0.0,0.019064798523327483,0.07501331547413695,,0.7721637529695902,9442.02119049274,ppo_profit_only,7,-0.037624169166978416
2020-06-17,9583.782692708734,-0.004153846588902832,0.0,1.0,0.0,-0.004162497775089666,0.07885556825843522,,0.717040415116921,9623.758308330216,ppo_profit_only,7,-0.04162173072912667
2020-06-18,9587.472634035174,0.00038501930237289095,0.0,1.0,0.0,0.0003849452014608686,0.07850090987194142,,0.6981737760064307,9583.782692708734,ppo_profit_only,7,-0.04125273659648265
2020-06-19,9490.915728384438,-0.010071153195051918,0.0,1.0,0.0,-0.010122210350605083,0.08778146837772201,,0.6569115223597698,9587.472634035174,ppo_profit_only,7,-0.05090842716155619
2020-06-22,9551.801637148272,0.006415177471415401,0.0,1.0,0.0,0.0063946878036367834,0.08192942460465114,,0.7995690514026287,9490.915728384438,ppo_profit_only,7,-0.04481983628517283
2020-06-23,9595.775002019662,0.00460367232715253,0.0,1.0,0.0,0.0045931078389241774,0.07770292850233054,,0.5668256573088222,9551.801637148272,ppo_profit_only,7,-0.040422499798033806
2020-06-24,9350.999196831664,-0.025508706189596775,0.0,1.0,0.0,-0.025839694081199422,0.10122953351869016,,0.5352392917034265,9595.775002019662,ppo_profit_only,7,-0.06490008031683359
2020-06-25,9451.24698224763,0.010720542618582574,0.0,1.0,0.0,0.010663485031515948,0.09159422642845386,,0.6984696901367211,9350.999196831664,ppo_profit_only,7,-0.05487530177523692
2020-06-26,9226.76585435505,-0.023751482562483606,0.0,1.0,0.0,-0.024038096459339246,0.11317021031909791,,0.5836973034311527,9451.24698224763,ppo_profit_only,7,-0.07732341456449499
2020-06-29,9362.37682873445,0.014697563211208076,0.0,1.0,0.0,0.014590600813082581,0.10013597342768041,,0.7491052555145135,9226.76585435505,ppo_profit_only,7,-0.063762317126555
2020-06-30,9482.304614037692,0.012809544787298677,0.0,1.0,0.0,0.012728196521442903,0.0886091248768233,,0.5438638308565273,9362.37682873445,ppo_profit_only,7,-0.05176953859623079
2020-07-01,9548.726373229976,0.007004811793744015,0.0,1.0,0.0,0.006980392070335714,0.08222500332604983,,0.4477604903790185,9482.304614037692,ppo_profit_only,7,-0.04512736267700235
2020-07-02,9601.310852448112,0.005506962621272482,0.0,1.0,0.0,0.005491854742917902,0.07717085072462793,,0.3205436819003172,9548.726373229976,ppo_profit_only,7,-0.03986891475518883
2020-07-06,9749.528813546583,0.01543726303379489,0.0,1.0,0.0,0.01531932074415112,0.06292489441201081,,0.2526521753771651,9601.310852448112,ppo_profit_only,7,-0.025047118645341704
2020-07-07,9648.974158645942,-0.010313796371464123,0.0,1.0,0.0,-0.010367352129633484,0.07258969623581353,,0.2666694112611186,9749.528813546583,ppo_profit_only,7,-0.03510258413540579
2020-07-08,9722.775800491107,0.007648651621585456,0.0,1.0,0.0,0.007619548988834753,0.06549625791205244,,0.3644895923270537,9648.974158645942,ppo_profit_only,7,-0.02772241995088931
2020-07-09,9667.424803716931,-0.005692921230517345,0.0,1.0,0.0,-0.005709187671675223,0.07081631410538278,,0.2686409262625371,9722.775800491107,ppo_profit_only,7,-0.03325751962830692
2020-07-10,9766.134487954352,0.01021054585285941,0.0,1.0,0.0,0.010158770368597723,0.06132884147482695,,0.3452632419350072,9667.424803716931,ppo_profit_only,7,-0.023386551204564787
2020-07-13,9681.569891614545,-0.008658962913536628,0.0,1.0,0.0,-0.008696669557654566,0.06945676022450285,,0.2067203001504579,9766.134487954352,ppo_profit_only,7,-0.03184301083854557
2020-07-14,9807.033527346235,0.012959017714715637,0.0,1.0,0.0,0.012875768095466747,0.05739783389594331,,0.5375716487308452,9681.569891614545,ppo_profit_only,7,-0.0192966472653765
2020-07-15,9897.1330356757,0.009187233639839087,0.0,1.0,0.0,0.009145287724412185,0.04873792756652688,,0.3502176105609451,9807.033527346235,ppo_profit_only,7,-0.010286696432429965
2020-07-16,9864.537302707096,-0.0032934520381920906,0.0,1.0,0.0,-0.00329888738868124,0.05187086357783773,,0.2255767859205059,9897.1330356757,ppo_profit_only,7,-0.013546269729290406
2020-07-17,9893.135286425793,0.0028990699554503063,0.0,1.0,0.0,0.002894875756376014,0.0491221708845492,,0.2384681701347573,9864.537302707096,ppo_profit_only,7,-0.010686471357420624
2020-07-20,9973.08745610755,0.008081580547216305,0.0,1.0,0.0,0.008049099456827503,0.04143757511799055,,0.0756133020464162,9893.135286425793,ppo_profit_only,7,-0.0026912543892448904
2020-07-21,9994.30555717337,0.0021275358467678362,0.0,1.0,0.0,0.002125275847297115,0.03939819919768945,,-0.0111685309584925,9973.08745610755,ppo_profit_only,7,-0.0005694442826630342
2020-07-22,10051.193716687298,0.005692057260856531,0.0,1.0,0.0,0.005675918714983156,0.03393039874264072,,0.011951226922505,9994.30555717337,ppo_profit_only,7,0.005119371668729666
2020-07-23,9931.265931384056,-0.011931695745166504,0.0,1.0,0.0,-0.012003449762736975,0.04545724729349782,,-0.0271886768743657,10051.193716687298,ppo_profit_only,7,-0.006873406861594433
2020-07-24,9867.304758701925,-0.006440384652273368,0.0,1.0,0.0,-0.0064612134078021995,0.05160486978796755,,0.0907628090025317,9931.265931384056,ppo_profit_only,7,-0.01326952412980753
2020-07-27,9939.261429883869,0.0072924342504456785,0.0,1.0,0.0,0.007265973018451793,0.044688760657453364,,0.0706463112433853,9867.304758701925,ppo_profit_only,7,-0.006073857011613115
2020-07-28,9876.222742533348,-0.006342391514221224,0.0,1.0,0.0,-0.006362589928741833,0.050747718555299644,,-0.009083740695794,9939.261429883869,ppo_profit_only,7,-0.012377725746665291
2020-07-29,9997.687690576342,0.012298725050001957,0.0,1.0,0.0,0.012223710163119286,0.03907312574272416,,0.0360930690044777,9876.222742533348,ppo_profit_only,7,-0.0002312309423657677
2020-07-30,9962.016693689442,-0.0035679247032813777,0.0,1.0,0.0,-0.0035743049272522055,0.0425016404754337,,-0.0599446699725481,9997.687690576342,ppo_profit_only,7,-0.003798330631055835
2020-07-31,10040.738570116124,0.007902202821698623,0.0,1.0,0.0,0.007871143932114598,0.03493529423702684,,-0.0164030963185681,9962.016693689442,ppo_profit_only,7,0.004073857011612336
2020-08-03,10110.543401150171,0.006952160993595191,0.0,1.0,0.0,0.006928106146781003,0.02822600903332615,,-0.0391417109474953,10040.738570116124,ppo_profit_only,7,0.011054340115017158
